AccNum,cdReads0_RNA_1,cdReads1_RNA_1,cdReads2_RNA_1,cdReads3_RNA_1,cdReads4_RNA_1
NM_005100,834,1183,957,380,464
NM_005105,176,250,292,128,143
NM_170711,895,1283,1525,657,769
NM_170710,12,21,28,8,12
NM_170714,67,118,165,81,83
NM_004800,331,600,541,218,334
NM_001272034,7,18,35,21,11
NM_001316345,57,69,43,18,35
NM_001316341,153,220,189,66,131
NM_001002913,45,88,91,50,53
NM_012257,98,154,140,81,111
NM_001951,83,110,136,56,61
NM_012250,19,44,42,28,36
NM_001488,55,78,64,25,47
NM_001018113,38,57,50,16,35
NM_001330990,1520,2263,2922,1537,1601
NM_201403,94,97,142,64,48
NM_147161,30,52,48,33,37
NM_133463,3,6,9,7,8
NM_133464,21,28,28,12,13
NM_133467,5,11,8,5,4
NM_006907,981,1325,1581,655,697
NM_006909,250,350,321,152,183
NM_001137675,164,247,270,113,137
NM_030940,8,11,11,6,5
NM_030943,15,18,51,24,18
NM_001128429,103,170,103,42,86
NM_003884,24,23,26,10,12
NM_003883,372,553,760,322,333
NM_001168370,937,1142,1209,670,676
NM_130847,715,1095,1176,601,544
NM_001128425,133,183,262,149,119
NM_170744,154,238,311,221,180
NM_020247,214,282,379,185,215
NM_020246,1457,1925,2278,1032,1183
NM_020245,277,326,318,162,176
NM_004215,19,38,20,11,13
NM_020791,287,421,283,121,178
NM_020242,179,254,187,65,154
NM_004210,6,20,28,13,8
NM_020240,26,64,54,17,22
NM_020799,28,26,26,11,13
NM_020798,86,81,114,65,65
NM_001330199,16,22,19,11,15
NM_001321743,379,518,524,240,220
NM_032811,115,185,174,100,118
NM_198545,18,30,41,19,25
NM_032815,77,128,135,75,98
NM_000683,16,38,55,26,30
NM_001142784,131,154,189,104,111
NM_001037340,202,262,348,191,200
NM_018847,70,111,66,25,48
NM_146388,291,386,563,253,265
NM_020429,801,1361,1454,701,753
NM_020428,1022,1587,2215,1144,1280
NM_001354736,662,969,974,431,504
NM_020422,45,67,68,42,47
NM_020421,13,26,26,10,11
NM_025144,59,60,45,23,41
NM_001351660,596,928,1158,476,640
NM_080627,1193,1514,1873,1077,1128
NM_020158,267,350,431,185,208
NM_080626,146,189,218,89,129
NM_144994,8,7,9,1,5
NM_024899,70,106,106,50,74
NM_024896,20,18,27,14,14
NM_024897,12,11,13,9,4
NM_024894,121,211,199,66,105
NM_001304953,7,14,19,12,11
NM_001012984,1,9,2,5,3
NM_001012455,19,14,22,8,16
NM_001012981,91,125,127,45,64
NM_145028,2,1,4,3,2
NM_017970,146,309,344,176,216
NM_001012989,3,19,16,4,11
NM_145023,10,14,8,2,10
NM_002139,113,179,208,63,98
NM_172105,134,130,137,68,107
NM_001278594,44,67,59,30,30
NM_002133,91,150,116,46,48
NM_001278597,2,2,4,3,1
NM_013313,12,41,38,12,12
NM_013312,161,211,244,148,135
NM_016238,366,530,597,268,322
NM_001352398,11,12,7,4,7
NM_001242318,65,86,78,41,54
NM_018244,108,135,162,76,90
NM_024094,100,184,189,78,128
NM_006297,372,550,727,341,315
NM_024092,372,498,708,357,341
NM_024093,69,97,75,43,39
NM_024090,26,31,43,15,10
NM_015325,321,488,314,122,219
NM_018530,1,3,4,3,8
NM_024098,235,299,407,195,182
NM_182982,7,3,5,3,2
NM_001318365,58,66,65,34,39
NM_054035,112,145,186,84,103
NM_006292,174,252,271,81,116
NM_003088,4525,6168,7553,3742,3424
NM_003089,1330,2048,2343,1178,1116
NM_003086,200,303,400,200,226
NM_003082,11,21,31,16,35
NM_003080,52,73,102,39,49
NM_145702,14,14,15,5,9
NM_001252406,149,160,202,91,104
NM_001321146,42,58,48,29,33
NM_001257389,1131,1800,1734,754,868
NM_002687,152,204,147,57,82
NM_001099289,354,467,604,296,322
NM_002868,117,185,175,93,82
NM_002867,24,38,41,28,21
NM_002689,205,294,339,206,153
NM_002863,542,772,777,307,364
NM_002862,883,1327,1563,760,828
NM_024548,109,150,156,68,92
NM_024544,139,216,326,150,165
NM_024546,70,130,105,47,68
NM_000101,501,658,839,355,362
NM_001323668,7,7,9,9,9
NM_001039888,11,12,13,10,5
NM_018248,50,67,78,44,40
NM_001130955,642,910,1077,568,604
NM_001130957,4,4,3,5,1
NM_018249,352,559,529,250,276
NM_001085365,335,449,567,247,222
NM_003083,264,417,524,246,211
NM_001144952,6,12,19,27,14
NM_001144950,37,40,65,30,52
NM_018163,99,97,173,74,66
NM_001346315,319,496,509,233,274
NM_001144958,58,77,75,42,59
NM_001007026,133,186,227,115,124
NM_014572,334,653,679,331,381
NM_012228,22,23,20,8,16
NM_014570,149,199,228,85,113
NM_014571,89,180,196,92,79
NM_005484,117,163,148,49,71
NM_005485,267,365,423,222,221
NM_005480,172,293,288,120,141
NM_005481,844,1267,1622,796,759
NM_005482,134,187,153,49,104
NM_005483,1003,1527,1630,778,784
NM_080872,164,222,228,132,157
NM_080706,72,74,82,41,52
NM_001288833,2,2,4,2,4
NM_080876,4,7,5,2,4
NM_015458,117,179,220,107,146
NM_080875,154,227,295,188,160
NM_003620,201,237,217,108,167
NM_003626,234,387,378,194,199
NM_003627,41,51,54,24,26
NM_001007533,6,9,7,4,5
NM_207119,43,53,57,38,27
NM_001145316,133,228,250,100,143
NM_001007538,475,799,648,264,244
NM_207111,303,483,471,239,282
NM_001348265,97,136,186,78,61
NM_001318758,156,304,370,169,208
NM_012106,51,82,90,39,62
NM_001270481,809,1253,1389,575,643
NM_015101,38,35,54,18,18
NM_145245,257,378,462,249,215
NM_014315,166,210,228,119,148
NM_005664,52,44,61,30,44
NM_001100816,18,25,16,8,15
NM_001100814,129,192,242,120,121
NM_005668,195,237,196,84,140
NM_005669,107,125,136,51,53
NM_001291999,54,65,41,13,33
NM_145247,13,21,13,6,12
NM_014319,175,283,295,144,166
NM_152379,28,27,37,19,23
NM_014454,30,46,41,17,25
NM_001037984,380,591,715,388,340
NM_023016,211,268,208,81,105
NM_001286841,139,100,86,33,34
NM_023012,103,137,162,76,95
NM_017488,285,421,524,216,250
NM_001017916,185,282,349,137,178
NM_145243,43,68,63,38,37
NM_001352921,99,117,169,96,94
NM_014983,442,519,567,323,353
NM_001077619,18,25,35,16,27
NM_001352385,135,210,209,91,102
NM_001204513,1,1,4,1,1
NM_021625,46,63,92,58,54
NM_152522,200,271,306,127,174
NM_152524,73,115,60,22,53
NM_032039,241,376,440,229,207
NM_032037,17,20,23,16,16
NM_032036,99,153,163,83,92
NM_175065,1733,3059,3663,1806,1405
NM_001037144,295,458,565,327,330
NM_025160,113,140,165,76,100
NM_030939,161,249,238,101,119
NM_001350879,7,9,5,1,4
NM_000540,1130,1859,2619,1314,1405
NM_014458,95,149,192,99,127
NM_001322046,46,72,47,13,44
NM_133474,20,17,8,4,4
NM_001322042,145,230,199,79,134
NM_001286550,2,5,4,2,1
NM_001099771,22,36,44,15,29
NM_001310160,38,42,45,31,21
NM_016039,221,319,342,106,167
NM_016038,196,309,254,112,139
NM_022658,1,1,1,2,1
NM_016035,124,169,203,85,93
NM_002975,58,71,75,33,43
NM_016037,180,260,228,104,125
NM_016030,295,371,426,208,194
NM_016033,118,156,171,61,92
NM_001292025,86,105,151,83,82
NM_015049,363,428,493,233,306
NM_015040,414,520,366,171,314
NM_015045,296,423,338,132,198
NM_015044,277,419,476,218,267
NM_015047,733,1169,1387,703,816
NM_006913,57,99,83,34,38
NM_003112,83,144,133,70,78
NM_001540,531,828,979,388,257
NM_173872,98,154,173,67,88
NM_003114,11,26,25,8,10
NM_133478,5,11,8,5,3
NM_001270623,8,6,3,1,6
NM_001276501,28,37,42,24,16
NM_006477,4,6,11,3,1
NM_019006,125,211,204,91,116
NM_001276506,23,21,27,8,13
NM_004714,137,250,281,170,127
NM_017945,39,72,88,32,45
NM_001354800,10,14,29,9,7
NM_017943,126,200,149,47,64
NM_139160,39,70,65,21,37
NM_001161779,273,517,375,106,218
NM_032852,35,39,43,17,25
NM_007269,66,70,55,19,50
NM_194358,164,225,336,152,178
NM_001402,292,548,401,106,237
NM_001145297,1301,2045,2653,1380,1438
NM_004040,223,210,212,112,115
NM_001134404,19,19,29,9,13
NM_001307937,156,231,268,124,144
NM_001569,2237,3141,3349,1565,1574
NM_004048,467,601,641,244,342
NM_018349,13,21,18,6,6
NM_007244,10,12,17,9,4
NM_007245,360,567,654,303,330
NM_007246,45,76,94,46,42
NM_007247,86,128,151,69,83
NM_000960,14,3,18,7,8
NM_000745,77,88,79,33,39
NM_000214,101,288,244,99,177
NM_007243,188,237,298,129,165
NM_000748,2,1,5,1,1
NM_000942,1549,2366,2656,1076,1076
NM_133639,5,7,9,3,5
NM_007249,10,31,17,9,14
NM_133329,50,38,45,24,28
NM_030777,102,116,156,98,105
NM_001100913,577,771,999,503,510
NM_017784,123,154,199,88,102
NM_001169109,161,169,181,69,71
NM_001142446,280,403,458,231,213
NM_030779,1,1,3,1,2
NM_009590,12,12,22,7,10
NM_199337,145,174,210,93,105
NM_199330,69,91,114,40,49
NM_001351834,202,262,194,73,153
NM_001083961,539,800,864,442,491
NM_020655,9,6,11,3,6
NM_001083962,256,344,345,164,234
NM_001083965,69,84,96,37,58
NM_020651,134,175,140,62,90
NM_001031803,127,170,255,151,117
NM_001297701,208,187,271,128,126
NM_001031806,62,84,74,24,36
NM_001031804,195,236,240,95,95
NM_001080432,137,258,247,138,145
NM_024936,38,72,68,24,56
NM_001080436,161,293,517,258,246
NM_001080437,144,194,260,123,124
NM_024933,4,13,9,4,5
NM_001330530,321,386,471,217,233
NM_001405,46,68,94,29,31
NM_001320371,4,8,4,2,7
NM_152495,32,34,38,25,24
NM_017567,141,227,332,185,184
NM_173653,10,9,20,2,6
NM_173657,10,5,3,4,4
NM_001347966,73,105,94,36,50
NM_001201329,46,39,52,28,56
NM_001297738,52,77,65,29,28
NM_001330536,170,239,266,106,137
NM_001297733,30,35,33,10,26
NM_001100624,136,287,288,118,135
NM_198681,198,229,275,187,147
NM_001135752,140,177,213,82,93
NM_023948,216,295,300,173,113
NM_001105568,151,176,188,81,97
NM_001193571,599,906,1214,541,630
NM_001105562,377,485,402,186,234
NM_001012241,122,136,96,44,45
NM_001105564,305,496,624,353,388
NM_001105565,21,35,42,25,22
NM_006116,107,144,177,105,104
NM_003435,124,164,146,77,110
NM_001293294,1,2,4,2,1
NM_006112,63,113,106,58,84
NM_006111,198,298,353,117,143
NM_003430,12,16,7,3,5
NM_001293298,1,6,11,6,4
NM_153042,16,19,20,4,12
NM_006118,302,425,509,233,274
NM_078470,135,188,199,84,123
NM_001160170,12,31,36,17,16
NM_024091,39,64,70,25,34
NM_023940,9,14,23,8,6
NM_001348451,275,457,510,230,264
NM_023943,88,122,145,56,41
NM_198066,12,35,17,11,17
NM_001318765,31,50,53,18,20
NM_032521,20,22,14,12,12
NM_006378,111,136,184,75,86
NM_001323551,26,42,85,44,69
NM_032520,75,128,162,74,76
NM_006373,464,685,810,415,336
NM_139265,578,1111,1427,666,681
NM_006371,648,875,1104,517,483
NM_006370,163,219,224,112,122
NM_018346,180,194,232,112,103
NM_004863,57,105,125,71,80
NM_001127460,76,154,162,89,93
NM_001194998,50,52,37,23,34
NM_001127464,86,135,197,87,69
NM_032527,279,373,442,249,233
NM_001113203,620,871,862,319,379
NM_030628,400,412,371,189,183
NM_080752,51,70,81,47,25
NM_001194995,22,26,28,10,11
NM_078481,168,269,341,155,155
NM_001324039,61,103,94,33,60
NM_001355,41,46,60,28,39
NM_001131025,228,361,393,217,198
NM_001346719,679,1108,1114,448,557
NM_001252668,86,109,100,39,55
NM_001329597,7,11,9,2,5
NM_001268284,173,210,274,92,134
NM_031488,179,289,444,223,261
NM_001352,93,96,81,52,56
NM_001167947,181,251,354,132,155
NM_145647,114,151,117,60,99
NM_001146015,143,167,99,28,76
NM_001330360,217,330,330,126,155
NM_177925,12,13,28,15,8
NM_001318503,31,41,53,23,24
NM_014141,31,47,84,30,47
NM_014140,121,160,191,93,81
NM_005879,74,128,143,74,82
NM_001318507,241,355,418,216,242
NM_001318943,377,556,647,340,326
NM_005875,17,27,32,8,11
NM_005877,555,831,951,457,443
NM_005876,628,743,831,459,436
NM_005871,28,46,50,26,43
NM_005870,403,610,672,231,292
NM_005873,111,143,188,85,85
NM_005872,74,104,122,41,92
NM_018310,144,203,354,199,197
NM_015540,385,525,647,346,322
NM_018645,251,342,390,215,215
NM_015235,324,464,395,152,163
NM_018648,169,234,225,100,91
NM_001172818,162,231,278,121,147
NM_018319,179,280,267,133,141
NM_001080416,15,15,17,10,15
NM_001017995,314,446,447,239,221
NM_001278624,58,82,92,41,64
NM_002478,636,1091,1271,592,475
NM_001321993,23,27,27,10,13
NM_001080410,213,255,325,138,167
NM_002477,12,9,12,6,7
NM_001166012,25,25,32,20,12
NM_002473,4913,8644,9530,4693,4442
NM_031917,3,2,5,7,4
NM_031910,12,7,21,4,6
NM_031913,9,21,38,17,16
NM_007085,566,855,851,357,500
NM_031918,144,157,187,95,78
NM_001204747,196,238,210,67,121
NM_001256071,1601,2022,1587,811,1167
NM_001320831,19,45,30,6,14
NM_024955,259,413,519,231,202
NM_001130144,366,492,685,416,363
NM_033513,383,568,615,306,247
NM_033512,337,496,503,239,244
NM_033510,392,501,680,373,338
NM_033517,95,118,166,74,69
NM_178562,37,67,89,44,40
NM_001099692,25,22,18,16,18
NM_001099694,3,9,12,1,2
NM_015878,507,931,832,372,537
NM_004311,88,106,115,40,60
NM_022048,93,156,150,66,101
NM_005297,23,49,38,11,17
NM_147686,114,162,145,67,98
NM_001312660,112,163,154,78,69
NM_030627,48,58,49,39,46
NM_001322230,19,38,17,11,21
NM_148179,75,68,92,28,43
NM_017542,342,552,568,259,283
NM_001277224,843,1307,1581,763,669
NM_013284,35,68,73,41,41
NM_005126,97,152,73,40,74
NM_005125,69,90,130,68,55
NM_021243,10,19,13,7,13
NM_005121,637,979,710,331,522
NM_005120,1096,1526,1822,925,992
NM_177543,328,426,559,232,276
NM_001258446,277,370,416,156,152
NM_001301726,200,255,297,159,158
NM_001978,16,19,30,17,14
NM_012279,70,84,124,52,66
NM_173467,155,223,290,135,126
NM_173462,17,19,16,12,11
NM_173463,26,29,40,20,31
NM_001970,316,474,516,237,202
NM_004452,6,3,5,9,6
NM_001973,68,81,72,35,46
NM_004454,270,350,352,179,163
NM_173469,42,67,74,23,47
NM_004456,240,403,333,140,213
NM_004187,926,1350,1392,718,800
NM_004184,696,1047,1079,437,521
NM_004185,10,13,14,4,13
NM_014808,333,505,487,217,308
NM_004180,88,105,89,46,54
NM_001330200,1028,1550,1443,502,517
NM_001254738,208,267,328,145,260
NM_001033030,1,1,2,2,2
NM_001006657,64,100,114,39,82
NM_001288781,61,94,81,40,29
NM_000022,103,137,164,71,57
NM_182767,31,40,27,7,18
NM_030962,234,350,326,161,188
NM_030961,231,273,302,161,179
NM_006965,97,154,129,50,90
NM_001142279,22,32,24,9,16
NM_030965,10,17,21,7,8
NM_006961,6,6,6,2,5
NM_024309,313,408,527,248,259
NM_030968,55,68,90,39,37
NM_199296,2,4,5,2,1
NM_001324115,234,334,285,102,182
NM_020228,71,108,162,78,91
NM_004234,13,19,15,6,15
NM_001351738,154,199,268,119,116
NM_004237,288,426,384,153,211
NM_001128159,198,266,274,135,154
NM_020223,781,944,1088,568,485
NM_004233,9,12,16,11,22
NM_005966,211,361,341,165,209
NM_001143909,25,56,51,21,26
NM_001143906,204,319,372,164,190
NM_001135691,67,96,128,46,52
NM_032836,115,160,186,99,75
NM_032834,16,21,24,10,5
NM_032833,378,560,509,189,246
NM_032832,154,236,284,141,123
NM_175852,1258,1878,2230,1148,1214
NM_001008707,230,400,329,123,181
NM_032839,58,123,98,44,64
NM_001289789,1978,3000,3463,1527,1604
NM_005780,65,74,79,33,42
NM_001324366,24,35,42,15,22
NM_003248,33,28,29,14,20
NM_000196,14,12,12,2,9
NM_014962,249,426,353,173,188
NM_015627,78,115,134,59,59
NM_007187,8,8,4,4,6
NM_001037232,23,14,14,8,13
NM_017845,28,40,27,13,32
NM_015626,141,190,148,56,93
NM_174907,35,56,46,24,23
NM_001315501,57,55,88,44,34
NM_152611,16,14,19,11,17
NM_001146227,216,272,224,99,119
NM_001303274,2005,2943,3203,1381,1525
NM_007189,436,655,788,350,430
NM_016578,176,245,180,64,144
NM_016579,508,619,774,348,374
NM_007183,5,10,21,7,6
NM_007181,4,5,8,4,9
NM_016577,17,30,42,12,20
NM_016570,49,93,88,29,61
NM_007186,408,594,681,306,298
NM_007185,2,7,5,6,3
NM_016573,123,176,181,104,75
NM_014712,220,277,267,132,139
NM_001303007,845,1173,1253,603,665
NM_014713,275,424,403,200,234
NM_001289003,51,121,127,49,63
NM_017990,79,134,197,103,126
NM_005999,49,119,93,40,62
NM_017994,581,801,924,421,454
NM_203376,4,7,4,3,4
NM_017998,64,80,99,46,37
NM_203374,97,90,123,52,49
NM_203370,52,47,46,25,21
NM_002117,288,397,484,236,251
NM_014714,133,187,220,156,131
NM_001143960,26,22,21,9,10
NM_002114,122,133,135,43,59
NM_002119,4,4,9,2,2
NM_002118,14,13,15,8,11
NM_001184975,320,402,483,230,207
NM_033087,189,248,218,84,102
NM_021999,113,134,142,67,68
NM_007184,503,654,934,528,487
NM_174909,11,29,19,10,10
NM_001164716,273,436,542,255,212
NM_001136273,4,2,4,2,2
NM_015908,1078,2085,2975,1887,1900
NM_000894,5,10,5,6,3
NM_006584,3,7,9,5,3
NM_006582,82,133,132,89,89
NM_006588,10,7,19,7,8
NM_006589,142,205,262,131,75
NM_002804,1144,1732,2095,977,1031
NM_002807,1090,1827,1778,623,876
NM_002806,82,154,126,54,98
NM_002801,131,137,168,80,101
NM_002800,94,121,133,70,66
NM_002803,362,565,637,250,301
NM_002574,1314,1982,1964,724,1058
NM_002809,1239,1922,2345,1110,1145
NM_002808,1589,2520,2927,1313,1334
NM_002145,179,241,259,115,132
NM_001323603,38,59,62,22,37
NM_001286790,29,30,31,24,22
NM_001122838,9,13,18,9,10
NM_003786,1,2,6,2,1
NM_001261451,290,409,567,327,309
NM_001261459,73,83,94,39,60
NM_001145082,22,43,39,28,23
NM_022823,34,31,52,41,37
NM_001126049,3,1,1,1,2
NM_003417,153,267,315,178,239
NM_014550,195,315,365,185,196
NM_139025,29,38,43,32,30
NM_001318195,143,191,185,105,67
NM_006101,137,159,171,53,96
NM_005465,141,216,184,78,119
NM_005469,143,217,275,138,144
NM_178450,70,108,97,43,62
NM_014089,302,479,491,219,376
NM_001007559,311,457,535,247,239
NM_018418,15,16,27,4,7
NM_003607,174,224,178,80,139
NM_003609,123,176,184,107,81
NM_018410,862,1232,1352,698,842
NM_018413,5,3,4,2,2
NM_001197237,59,109,113,47,50
NM_180991,9,7,4,3,3
NM_001300977,2,8,12,5,9
NM_001100389,29,51,31,17,21
NM_001318770,472,594,683,287,315
NM_014335,239,328,292,115,129
NM_014330,1002,572,586,311,409
NM_014883,140,169,148,109,113
NM_152723,10,11,10,12,5
NM_032233,400,653,592,260,390
NM_152721,43,60,68,24,25
NM_152726,161,205,228,82,128
NM_152727,258,304,382,177,176
NM_032237,265,394,490,241,295
NM_032236,117,175,151,66,94
NM_152729,26,30,24,21,15
NM_032582,254,397,287,108,190
NM_005608,24,24,30,20,18
NM_023075,17,30,36,19,9
NM_023074,81,143,192,63,122
NM_023077,168,248,256,122,132
NM_023070,10,30,30,11,17
NM_023073,74,105,70,37,65
NM_023072,164,260,262,159,125
NM_023079,455,683,810,417,421
NM_023078,194,246,282,142,145
NM_001144939,177,226,299,130,104
NM_018122,136,204,240,84,84
NM_001321979,24,33,37,19,31
NM_001346339,44,67,77,26,54
NM_004726,4,11,17,3,7
NM_001144932,884,1274,1356,611,694
NM_001321972,157,217,258,111,127
NM_001144936,158,207,221,123,144
NM_004096,82,99,122,52,44
NM_004725,1189,1913,2480,1040,1254
NM_152896,45,60,74,39,64
NM_152546,18,45,39,17,27
NM_152547,7,15,19,10,8
NM_152544,68,104,145,71,98
NM_152542,29,47,41,24,30
NM_152540,105,173,189,66,94
NM_004099,159,270,288,135,146
NM_015686,34,25,28,11,11
NM_001350816,449,692,889,367,417
NM_152549,9,8,5,2,6
NM_001127715,44,69,47,20,34
NM_001127713,32,36,43,25,23
NM_054016,97,155,168,80,96
NM_001352672,39,56,35,13,19
NM_212543,20,33,40,28,19
NM_016013,21,25,38,14,19
NM_016010,33,69,52,21,31
NM_016018,126,173,146,55,85
NM_001009999,1138,1452,1519,639,730
NM_198040,1949,2742,3215,1534,1496
NM_015065,39,54,39,15,18
NM_018200,100,184,198,97,110
NM_015063,1,3,3,3,2
NM_015062,516,745,837,437,443
NM_015060,357,541,517,239,297
NM_001130083,3,2,5,2,1
NM_178173,20,23,20,15,21
NM_001346992,45,59,63,16,22
NM_173814,6,11,20,3,9
NM_001130089,857,1186,1223,471,550
NM_173811,20,31,31,12,13
NM_005190,76,142,139,55,79
NM_006289,2547,3833,3975,2159,2200
NM_152259,269,384,372,207,235
NM_001190455,3,2,3,2,2
NM_001071775,26,41,37,7,19
NM_014077,151,201,236,85,105
NM_001351082,81,154,147,54,84
NM_030578,31,66,73,40,42
NM_030579,277,409,444,181,228
NM_178175,13,15,22,13,15
NM_030571,85,133,132,72,77
NM_001258274,140,191,202,93,98
NM_001258272,14,19,12,4,13
NM_030576,208,280,352,177,167
NM_001284259,93,140,94,28,91
NM_058243,412,533,581,258,250
NM_058246,67,99,125,47,53
NM_001351527,383,576,336,141,275
NM_005198,22,51,81,49,68
NM_144713,5,2,2,4,3
NM_000407,165,214,266,159,124
NM_002245,55,72,69,36,36
NM_005199,74,103,146,77,71
NM_007103,777,1065,1354,647,740
NM_001134422,194,288,328,138,165
NM_001195082,2,2,2,3,1
NM_145315,16,26,22,7,14
NM_006834,85,129,141,54,91
NM_001321513,106,182,144,61,110
NM_000727,1,2,3,1,4
NM_030758,73,106,160,64,66
NM_030759,11,19,17,9,3
NM_030755,126,197,178,92,143
NM_001304563,119,148,183,81,89
NM_001198525,36,55,54,29,32
NM_001350106,45,52,54,23,42
NM_001193268,32,49,60,31,38
NM_017761,19,37,23,8,17
NM_017767,12,18,19,12,16
NM_021633,156,241,254,119,123
NM_021632,19,24,40,13,17
NM_017768,136,194,165,51,115
NM_017769,29,47,42,17,47
NM_021639,376,515,438,232,327
NM_006355,74,142,152,97,112
NM_001329544,257,410,479,218,210
NM_170783,161,211,238,120,123
NM_178819,215,374,372,149,163
NM_001297734,10,14,13,7,5
NM_024038,642,1002,1030,490,477
NM_198969,534,733,823,376,302
NM_001135597,229,283,222,90,160
NM_178335,83,141,167,68,93
NM_006350,16,34,32,16,31
NM_139240,3,9,12,4,4
NM_001320399,23,40,41,24,30
NM_018206,265,379,348,139,176
NM_001281765,40,35,38,17,25
NM_203298,155,239,234,98,101
NM_017508,142,186,187,82,130
NM_001013660,128,213,195,95,160
NM_000885,596,779,498,185,338
NM_001105198,111,110,119,63,38
NM_207459,8,7,17,2,4
NM_000238,102,160,200,106,98
NM_000232,83,125,110,39,61
NM_000234,781,1383,1684,792,809
NM_000235,190,229,172,81,108
NM_001243746,8,11,8,6,3
NM_001243212,4,2,5,5,1
NM_006178,105,141,147,65,70
NM_001105540,174,240,315,173,151
NM_139069,72,134,95,49,74
NM_003455,46,67,108,56,46
NM_003454,36,59,53,38,39
NM_006177,10,11,10,5,5
NM_139062,220,464,659,329,281
NM_001293725,40,54,52,21,33
NM_001351504,242,293,216,85,132
NM_153712,507,636,531,268,374
NM_001286084,220,314,345,158,165
NM_001351502,29,47,42,16,19
NM_024776,110,223,232,97,98
NM_001297432,356,464,657,296,284
NM_004897,182,227,243,101,104
NM_001297435,22,23,40,18,21
NM_001195685,16,20,29,16,17
NM_001251905,49,88,83,38,48
NM_001317061,47,89,83,23,51
NM_001317062,412,636,711,348,357
NM_001080458,1,7,14,7,1
NM_001320546,928,1346,1469,710,720
NM_001348437,82,78,103,56,48
NM_001014979,10,9,13,10,9
NM_001080450,73,133,145,73,57
NM_001321018,1784,2491,2888,1119,1108
NM_024911,351,466,380,172,224
NM_001080453,1859,2665,3108,1684,1626
NM_139283,28,27,27,17,30
NM_139281,157,292,275,107,200
NM_006397,459,721,911,425,486
NM_001085447,5,4,3,2,3
NM_025218,3,5,6,1,2
NM_199285,16,33,25,9,6
NM_145212,127,207,192,77,95
NM_004548,413,526,576,264,246
NM_001243776,75,100,96,37,57
NM_001316354,210,320,392,157,233
NM_001081492,65,103,125,78,88
NM_001348531,123,169,152,56,93
NM_001352086,71,112,110,35,60
NM_001166386,263,352,416,143,206
NM_001039762,24,44,47,22,33
NM_001184705,58,97,94,44,36
NM_001003665,4,2,6,3,3
NM_001374,3,11,18,8,12
NM_024663,130,209,270,126,154
NM_024662,293,437,466,195,190
NM_024667,121,193,166,83,97
NM_005853,83,88,87,45,54
NM_005851,94,101,100,65,52
NM_005850,136,194,229,98,102
NM_005857,167,269,273,107,187
NM_005854,23,30,40,13,12
NM_005859,121,135,118,46,52
NM_005858,427,777,857,406,449
