AccNum,cdReads0_RNA_2,cdReads1_RNA_2,cdReads2_RNA_2,cdReads3_RNA_2,cdReads4_RNA_2
NM_001134422,253,361,302,159,183
NM_145315,18,26,25,14,16
NM_145270,4,2,5,1,1
NM_006834,109,114,76,48,46
NM_001321513,147,215,136,97,90
NM_030758,83,97,89,53,64
NM_030759,17,12,15,10,3
NM_030755,208,270,195,132,133
NM_001304563,117,115,112,87,54
NM_001198525,41,60,66,40,56
NM_001350106,59,68,44,32,32
NM_001193268,56,54,44,32,30
NM_017761,42,51,36,20,19
NM_017767,14,23,16,4,13
NM_021633,165,217,170,126,91
NM_021632,27,38,41,34,35
NM_017768,174,211,162,163,122
NM_017769,27,65,53,47,51
NM_021639,489,585,456,362,299
NM_006355,91,93,116,115,97
NM_001329544,291,314,301,174,159
NM_170783,171,154,155,89,97
NM_178819,279,324,243,150,163
NM_001297734,8,14,8,3,12
NM_024038,979,959,967,588,442
NM_198969,660,635,591,365,306
NM_001135597,273,392,253,245,225
NM_178335,113,156,137,125,96
NM_006350,16,24,22,21,16
NM_015688,1,2,5,2,4
NM_001320399,36,57,36,28,23
NM_018206,380,517,420,252,217
NM_001281765,28,48,28,17,26
NM_203298,258,247,213,129,98
NM_017508,162,226,144,127,113
NM_001013660,155,196,152,129,108
NM_000885,724,901,488,354,459
NM_001105198,127,85,77,36,36
NM_207459,8,10,7,3,2
NM_000238,142,118,144,85,78
NM_000232,133,148,98,79,76
NM_000234,801,926,1046,635,582
NM_000235,256,277,131,77,112
NM_001243746,2,3,5,2,1
NM_001243212,2,3,7,2,5
NM_006178,110,179,142,77,58
NM_001105540,208,218,213,178,144
NM_139069,82,123,83,55,36
NM_003455,54,62,77,57,41
NM_003454,42,62,59,32,21
NM_006177,8,16,14,6,11
NM_139062,290,408,462,314,268
NM_001293725,31,64,57,44,36
NM_153710,3,10,6,2,3
NM_001351504,360,390,199,131,137
NM_153712,642,641,425,270,315
NM_001286084,299,313,287,184,145
NM_001351502,31,45,36,31,40
NM_024776,140,237,168,132,127
NM_001297432,389,443,434,296,206
NM_004897,244,228,205,120,105
NM_001297435,28,20,20,7,19
NM_001195685,19,21,17,3,8
NM_001251905,50,62,74,46,65
NM_001317061,48,86,48,34,32
NM_001317062,497,591,498,318,280
NM_001320546,1061,985,918,459,475
NM_001348437,64,42,60,35,24
NM_001014979,6,10,9,5,6
NM_001080450,84,86,79,29,43
NM_001321018,1923,2150,1892,1062,732
NM_024911,407,391,289,174,177
NM_001080453,1635,1561,1838,1343,1108
NM_139283,29,37,20,19,31
NM_139281,230,325,241,175,198
NM_006397,619,660,611,366,302
NM_001085447,3,6,5,2,4
NM_199285,15,10,17,11,6
NM_145212,154,215,167,114,86
NM_004548,432,443,394,237,155
NM_001243776,90,151,109,99,79
NM_001316354,227,339,290,207,161
NM_001081492,67,66,79,68,66
NM_001348531,177,157,118,83,95
NM_001352086,78,84,77,52,39
NM_001166386,310,369,310,196,150
NM_001039762,48,58,34,31,31
NM_001184705,102,105,106,64,34
NM_001374,8,5,8,3,11
NM_024663,143,172,191,114,123
NM_024662,324,393,350,184,174
NM_024667,155,148,115,79,83
NM_005853,107,79,48,35,44
NM_005851,109,67,102,51,34
NM_005850,148,150,149,81,91
NM_005857,255,348,282,185,197
NM_005854,27,18,18,13,8
NM_005859,125,116,81,46,53
NM_005858,510,683,639,391,347
NM_018622,204,251,204,128,112
NM_006922,7,19,10,10,6
NM_001305082,138,158,149,112,106
NM_002492,170,185,156,117,92
NM_002496,769,742,740,468,366
NM_001252612,303,499,356,283,286
NM_002495,93,126,94,64,51
NM_001349451,470,535,434,258,244
NM_001287237,294,239,164,97,94
NM_017762,56,78,50,52,47
NM_001204446,75,69,54,31,30
NM_001136108,708,691,675,449,319
NM_152393,17,40,37,10,18
NM_152391,13,22,13,12,14
NM_152390,17,17,17,12,11
NM_152395,169,163,161,113,89
NM_032287,205,199,156,75,77
NM_199001,5,7,10,3,4
NM_033066,34,51,42,33,30
NM_003596,229,257,183,116,128
NM_001322437,155,185,195,96,101
NM_014939,160,250,149,115,137
NM_001025579,79,120,96,62,56
NM_003000,570,652,567,329,316
NM_001318380,415,416,433,222,211
NM_001318381,128,146,133,96,80
NM_001320942,122,158,102,70,90
NM_014517,270,274,251,165,173
NM_018339,39,53,24,23,26
NM_003001,18,14,23,17,6
NM_015210,232,244,230,181,125
NM_015214,211,315,220,176,117
NM_018335,145,118,107,79,70
NM_001313954,415,394,397,256,166
NM_001195144,7,6,4,7,7
NM_012079,154,132,153,103,92
NM_001127500,43,34,17,15,23
NM_001313959,166,188,136,92,85
NM_012073,2200,2806,2028,1353,1043
NM_001083536,23,22,20,10,11
NM_001083538,8,18,24,20,32
NM_005144,32,26,23,17,13
NM_005147,524,496,488,301,257
NM_005146,575,658,723,438,292
NM_024877,4,1,6,2,3
NM_005149,8,13,9,9,7
NM_001178061,235,197,169,112,71
NM_001354107,122,154,111,98,92
NM_001354103,116,164,134,73,59
NM_001810,1224,1115,1002,530,436
NM_001354459,14,23,20,15,11
NM_012291,525,533,440,314,287
NM_012293,1817,1767,1372,845,884
NM_001355274,13,15,12,3,6
NM_012294,48,51,39,22,18
NM_001918,45,59,34,42,60
NM_001919,955,929,899,540,434
NM_001916,2185,2239,2162,1359,1169
NM_001254752,136,183,131,95,62
NM_004435,187,163,151,80,59
NM_001912,352,402,381,263,201
NM_004431,304,439,524,361,376
NM_199290,57,88,79,63,30
NM_001321167,27,38,22,16,14
NM_001321160,33,57,39,42,27
NM_001195304,7,9,7,11,6
NM_001353828,35,68,62,31,36
NM_201442,14,19,12,8,3
NM_001288631,68,51,38,20,24
NM_000530,14,17,21,6,3
NM_006948,243,323,200,150,147
NM_019034,26,18,24,14,10
NM_006947,318,400,293,197,199
NM_001008491,1130,1488,1199,920,775
NM_001008493,286,353,268,225,165
NM_020808,548,639,593,419,338
NM_020802,7,9,2,6,9
NM_020804,3,2,1,4,2
NM_020807,47,33,35,18,18
NM_020806,76,108,99,72,50
NM_001620,1789,2369,1869,1411,1258
NM_020202,36,24,47,20,22
NM_020753,330,313,367,266,198
NM_001624,47,55,52,27,31
NM_145017,6,7,5,4,3
NM_020205,294,419,429,298,226
NM_001627,37,66,40,33,21
NM_020759,187,239,234,157,146
NM_020209,267,253,225,147,115
NM_017706,238,267,238,157,150
NM_001321702,1368,1344,1290,841,580
NM_001321703,343,422,286,211,242
NM_001294145,124,219,172,140,84
NM_198277,3,4,5,3,2
NM_198274,58,85,82,54,57
NM_032856,163,185,191,150,109
NM_003907,377,444,414,233,236
NM_198273,24,30,28,14,9
NM_032853,580,598,539,333,373
NM_018114,81,94,102,61,49
NM_001080849,191,209,201,94,120
NM_001040284,74,114,127,106,85
NM_018117,401,572,398,307,296
NM_001278209,605,816,625,366,285
NM_001278205,93,112,96,61,48
NM_001009894,63,91,76,48,45
NM_018111,2,1,4,1,2
NM_025187,74,83,77,61,65
NM_002764,155,183,159,103,97
NM_025185,468,490,406,257,269
NM_016656,28,35,33,16,18
NM_001145306,1575,1619,1269,917,1178
NM_025180,25,30,28,21,11
NM_016651,45,76,44,33,28
NM_024112,166,167,162,96,88
NM_025189,27,27,26,17,16
NM_025188,69,61,61,26,24
NM_001303253,859,1120,995,627,514
NM_007165,302,293,335,210,247
NM_007167,55,88,63,47,49
NM_007166,331,447,337,232,221
NM_000396,4,8,6,1,2
NM_016599,6,4,2,7,1
NM_000393,9837,10503,4672,3937,5610
NM_000392,4,2,1,2,1
NM_000391,24,39,30,17,39
NM_000390,81,83,49,43,50
NM_001042454,293,292,311,191,197
NM_001033112,160,187,158,81,57
NM_003842,508,506,386,288,273
NM_001128636,59,61,56,38,37
NM_001167602,7,6,6,4,2
NM_203351,620,784,575,342,368
NM_003844,125,134,129,58,61
NM_003845,82,91,73,49,33
NM_001167608,63,66,54,33,28
NM_003848,57,49,54,41,37
NM_003849,642,674,550,421,337
NM_001134363,6,12,11,5,10
NM_001351973,42,41,44,40,31
NM_001048249,25,33,30,20,20
NM_019042,117,170,127,100,90
NM_001010924,181,157,182,99,78
NM_000975,3367,4080,3582,2147,1577
NM_001199815,79,77,82,51,39
NM_001242607,209,257,254,143,156
NM_024052,33,22,25,10,17
NM_024050,125,114,104,74,68
NM_024057,140,159,130,90,83
NM_014908,197,171,139,64,54
NM_024059,18,13,18,5,6
NM_001205262,3,6,6,7,5
NM_001160389,136,148,144,83,80
NM_018848,70,75,36,27,21
NM_145686,1979,2411,2057,1381,1028
NM_007104,971,991,959,554,553
NM_003352,25,33,23,18,16
NM_001349935,152,159,98,81,108
NM_001206997,4,2,4,2,2
NM_018663,255,264,208,129,114
NM_001324393,120,137,111,71,104
NM_018844,46,88,54,40,52
NM_018842,198,272,250,174,152
NM_024589,73,70,67,51,37
NM_024581,41,62,55,41,23
NM_001323623,284,519,455,385,304
NM_024583,45,73,42,41,38
NM_001323625,67,60,53,37,25
NM_024585,51,31,27,19,16
NM_018843,65,76,60,38,43
NM_014906,15,19,17,17,11
NM_031485,1281,1326,1480,981,791
NM_018841,183,216,163,98,93
NM_001130992,107,144,105,51,39
NM_153369,33,45,27,22,21
NM_002696,226,229,174,117,128
NM_001286748,329,387,321,236,184
NM_016948,62,51,51,28,22
NM_020708,18,10,7,9,6
NM_006764,1202,1095,1049,660,536
NM_153365,90,97,89,65,76
NM_153367,252,199,174,112,151
NM_014306,673,916,825,564,399
NM_017412,87,86,45,38,31
NM_006767,264,245,258,187,225
NM_001354837,5,2,6,2,1
NM_001487,237,249,207,128,95
NM_001100159,1,1,5,7,2
NM_005440,39,40,43,28,24
NM_005441,205,229,187,120,121
NM_001142854,126,108,104,60,51
NM_005443,736,1008,800,539,372
NM_005445,255,563,469,382,244
NM_005446,23,25,17,10,24
NM_005447,5,3,1,5,3
NM_021982,187,194,148,102,117
NM_014737,51,33,24,26,28
NM_080836,216,211,161,103,96
NM_001040425,41,52,58,31,29
NM_080832,15,4,5,3,4
NM_001302617,20,28,28,11,10
NM_018433,848,1000,778,500,455
NM_001281521,210,303,244,192,168
NM_001291981,358,431,245,163,157
NM_003662,50,76,75,54,37
NM_153695,362,303,289,258,317
NM_003660,550,634,558,396,374
NM_018434,598,641,506,304,220
NM_018439,39,67,58,40,28
NM_018438,13,15,12,10,6
NM_002005,11,11,8,1,2
NM_002828,51,98,71,64,45
NM_001206796,6411,7158,6554,4113,3361
NM_002395,32,50,43,19,17
NM_002821,2597,2634,2408,1585,1220
NM_002396,85,128,80,62,33
NM_002827,262,324,301,193,156
NM_002826,516,470,540,369,275
NM_002825,69,82,47,42,33
NM_004118,3,1,1,1,1
NM_005628,1161,1032,938,604,475
NM_001318716,273,316,257,147,145
NM_001190972,33,45,23,18,19
NM_152701,2,1,2,1,1
NM_005626,569,819,658,508,302
NM_152703,23,47,39,54,38
NM_005622,8,7,5,4,1
NM_032217,1026,1307,1036,779,679
NM_004114,150,198,162,105,97
NM_001159323,11,8,7,5,6
NM_003168,223,234,209,145,105
NM_139126,95,175,156,98,91
NM_004111,781,883,668,326,252
NM_001352472,9,9,8,7,6
NM_002766,282,253,213,141,119
NM_030806,49,71,62,44,27
NM_001321952,92,78,36,26,24
NM_001143943,11,16,22,9,9
NM_006016,270,342,322,202,186
NM_004112,26,18,20,12,11
NM_133487,202,217,178,110,83
NM_001317950,79,91,111,79,57
NM_001163812,131,142,115,69,88
NM_001256126,226,305,226,137,165
NM_152568,3,3,2,1,3
NM_006546,660,701,632,420,449
NM_181352,167,226,167,159,134
NM_015662,193,252,205,156,137
NM_015665,326,382,347,218,167
NM_018298,5,14,13,8,12
NM_018297,119,128,115,110,60
NM_007013,55,75,58,35,43
NM_018290,143,187,105,79,89
NM_002539,1642,1968,1718,1304,1180
NM_002538,22,23,24,21,25
NM_183238,10,6,8,7,8
NM_001352697,942,1159,945,654,550
NM_001352691,67,73,62,31,48
NM_152617,134,198,140,102,71
NM_002531,9,8,6,2,5
NM_002533,93,145,127,126,107
NM_002535,6,11,12,6,6
NM_007014,164,185,192,119,101
NM_001144000,2,1,2,2,2
NM_001144002,60,39,51,30,30
NM_001270550,703,662,672,447,398
NM_001310127,31,32,27,16,21
NM_001320038,10,8,6,7,6
NM_001300954,15,23,5,16,13
NM_006031,672,919,908,694,653
NM_015004,151,180,146,98,82
NM_003337,49,65,45,40,26
NM_015001,234,252,187,137,154
NM_007130,25,26,30,21,21
NM_015009,189,170,152,117,102
NM_001134999,337,521,349,274,244
NM_001113482,409,406,356,219,189
NM_025263,89,89,96,44,35
NM_001282506,3,1,3,2,4
NM_001297652,613,694,699,449,359
NM_001129899,4,10,10,7,8
NM_139170,3,1,2,3,1
NM_004623,234,258,257,170,142
NM_000637,730,713,650,464,389
NM_002695,870,847,852,494,445
NM_017445,15,18,28,10,9
NM_025265,49,47,37,23,20
NM_053284,10,6,6,6,4
NM_001301061,230,279,279,178,154
NM_001284274,74,107,91,66,81
NM_033309,82,48,56,25,24
NM_138558,268,353,302,208,157
NM_001142595,182,303,203,164,129
NM_138555,197,426,319,245,210
NM_033306,76,116,85,50,36
NM_001322373,17,14,15,9,6
NM_199511,264,372,328,196,153
NM_199044,141,145,134,85,74
NM_017444,93,127,104,72,39
NM_134428,18,32,33,25,15
NM_001165414,916,1209,918,546,359
NM_001319139,196,211,179,106,77
NM_001353127,79,152,117,74,84
NM_001321571,310,352,305,178,199
NM_017748,87,108,103,80,92
NM_001320153,95,134,140,177,189
NM_001142406,5,7,5,4,9
NM_001350698,1891,2373,1328,860,1031
NM_001330133,65,59,34,30,31
NM_017746,442,564,451,347,279
NM_001323935,326,330,302,206,147
NM_001002878,637,740,648,476,369
NM_001009608,17,32,14,11,15
NM_173348,34,34,34,30,28
NM_199037,18,16,21,16,13
NM_001042633,105,89,87,52,51
NM_001348362,732,798,536,361,410
NM_001025604,95,96,121,77,75
NM_001171689,49,62,18,14,20
NM_001135575,101,125,68,38,37
NM_001013663,290,283,267,142,113
NM_201380,4358,5497,6995,5401,4493
NM_001013661,1,1,1,1,1
NM_001114132,117,137,81,84,92
NM_016297,196,211,122,92,95
NM_016292,877,944,934,558,438
NM_212471,1422,1833,1521,1063,812
NM_001286414,127,123,103,73,62
NM_032450,43,53,71,47,55
NM_017520,74,85,81,64,42
NM_017950,90,113,112,59,61
NM_178493,212,186,195,121,115
NM_001281746,73,100,78,53,70
NM_173690,53,45,33,32,35
NM_207435,7,10,8,1,5
NM_004370,2137,2849,1772,1057,1414
NM_207437,6,10,8,4,5
NM_004375,229,259,235,162,122
NM_152411,95,81,63,41,46
NM_001201362,27,60,46,32,21
NM_001330074,15,19,21,15,14
NM_001001522,418,480,409,267,212
NM_001131007,211,253,153,98,127
NM_001297778,30,40,24,20,15
NM_001195518,333,443,392,243,191
NM_001693,899,1076,910,700,530
NM_001253699,296,457,229,204,211
NM_198390,100,126,119,80,94
NM_000259,97,145,90,62,79
NM_000252,16,23,16,12,13
NM_198398,1352,1440,1404,863,692
NM_000251,667,967,607,484,413
NM_032108,1417,1341,1299,782,577
NM_003477,202,221,169,134,131
NM_006627,176,205,199,117,130
NM_006626,69,79,50,48,38
NM_001160042,110,103,120,82,72
NM_006158,119,118,116,66,53
NM_148923,107,129,123,48,52
NM_001128616,97,97,95,63,51
NM_207380,12,10,9,17,22
NM_001128610,38,47,39,26,22
NM_002264,104,157,127,107,105
NM_025040,50,73,64,63,55
NM_001297419,46,48,45,46,32
NM_001178014,230,271,267,161,140
NM_001199179,203,277,243,151,109
NM_016430,7,7,10,4,4
NM_001317040,288,317,240,149,154
NM_001199172,107,70,84,56,58
NM_016436,271,318,178,130,151
NM_001080477,1215,1224,712,410,476
NM_001080475,119,129,111,76,60
NM_001080472,36,51,30,17,21
NM_020700,39,53,45,38,14
NM_001080470,199,192,164,95,90
NM_001080479,28,28,26,11,18
NM_018997,218,237,194,131,77
NM_016206,44,46,43,29,26
NM_000124,55,75,58,47,52
NM_004984,82,98,82,73,36
NM_024026,340,291,249,154,135
NM_022133,14,32,22,22,13
NM_000126,342,457,333,226,200
NM_000871,1,2,2,2,1
NM_000876,1303,1533,950,528,780
NM_001256932,8,6,5,5,2
NM_000875,410,422,367,253,289
NM_001012754,25,29,22,18,19
NM_001012755,6,6,3,3,2
NM_001177996,56,51,55,29,26
NM_001243766,767,799,663,418,408
NM_001012753,3,3,3,1,2
NM_001352272,77,54,38,34,19
NM_145254,73,75,48,35,38
NM_001122956,1040,1188,1143,731,652
NM_002703,164,214,142,101,89
NM_001278579,112,168,143,89,64
NM_001323265,6,8,15,8,3
NM_018932,6,12,4,3,4
NM_002709,560,799,538,404,319
NM_001326578,36,40,31,29,21
NM_017933,280,306,269,158,130
NM_001351373,151,189,127,87,74
NM_024649,79,75,62,44,40
NM_006946,795,763,729,509,421
NM_024646,287,309,155,132,122
NM_024642,22,25,7,10,16
NM_002263,1177,1308,1058,642,555
NM_024640,511,469,431,325,364
NM_020998,1,2,5,4,2
NM_001375,265,288,287,194,118
NM_025236,10,3,1,2,3
NM_020160,302,307,317,201,172
NM_001201338,661,693,800,560,441
NM_001282332,1313,1178,1052,542,474
NM_001282337,162,213,179,113,94
NM_001349125,43,85,78,58,62
NM_001349438,22,31,28,22,11
NM_031266,452,487,492,277,215
NM_175039,333,327,261,165,117
NM_178558,45,55,36,36,25
NM_001114734,52,75,48,26,25
NM_178557,15,12,14,6,16
NM_001317094,30,32,33,19,21
NM_032683,114,111,83,67,55
NM_017952,448,603,483,345,367
NM_020529,117,149,177,94,85
NM_001322141,82,79,67,54,37
NM_001039570,112,121,118,61,51
NM_014279,8,8,5,6,2
NM_014278,65,114,75,75,63
NM_001318816,49,42,34,24,15
NM_014272,95,85,70,71,51
NM_001318819,73,69,68,45,47
NM_016201,453,1016,957,585,575
NM_139314,20,29,29,12,7
NM_025232,104,93,80,55,37
NM_015541,368,409,354,177,139
NM_015279,3,3,1,2,1
NM_078628,75,83,73,44,48
NM_018357,249,224,184,118,96
NM_001271014,177,345,235,188,135
NM_018353,48,91,66,52,48
NM_015270,345,327,293,228,179
NM_018351,79,103,66,60,63
NM_019001,144,169,91,87,80
NM_019002,50,83,49,55,31
NM_019005,146,190,107,71,59
NM_019004,575,673,457,325,369
NM_001349286,191,220,200,166,92
NM_019557,185,201,173,121,97
NM_019008,299,354,356,236,174
NM_001270941,107,137,91,92,85
NM_001270940,781,737,628,434,332
NM_001318736,17,32,25,16,22
NM_001346591,263,284,207,134,156
NM_005163,1258,1210,1191,747,620
NM_001129996,20,31,27,16,28
NM_178123,66,84,75,65,55
NM_005167,9,18,13,6,6
NM_001291030,2,3,2,3,2
NM_001005291,488,498,553,356,313
NM_152911,167,121,129,85,90
NM_001321853,457,554,309,218,262
NM_213590,42,43,17,27,12
NM_001258400,32,31,28,15,13
NM_001830,109,102,74,50,38
NM_213598,148,132,103,96,98
NM_001162530,37,50,56,35,31
NM_001301275,12,9,8,2,4
NM_198582,59,83,72,66,42
NM_001127695,536,528,509,303,275
NM_004414,82,117,96,67,58
NM_004143,41,41,28,19,16
NM_004140,723,677,727,462,426
NM_004417,594,221,277,176,294
NM_004147,294,413,357,253,208
NM_001424,137,160,147,64,62
NM_001425,742,709,718,425,332
NM_001398,742,707,727,418,332
NM_001399,5,6,9,3,3
NM_004148,83,97,72,38,30
NM_001429,419,480,300,238,303
NM_001938,254,296,200,134,114
NM_004419,264,248,290,190,194
NM_001174084,112,124,101,52,42
NM_022733,214,245,258,153,117
NM_022735,200,238,195,151,132
NM_022737,129,145,129,77,75
NM_022736,125,166,136,86,109
NM_022087,138,138,145,104,66
NM_001321149,397,384,408,255,217
NM_017828,232,250,228,137,127
NM_015492,122,98,62,44,29
NM_001037494,201,194,210,102,104
NM_015496,394,530,406,308,345
NM_015497,194,306,273,213,187
NM_018975,462,445,398,224,163
NM_003068,91,187,147,78,70
NM_005101,830,843,746,425,318
NM_001199207,423,452,413,222,164
NM_001278199,97,148,110,82,72
NM_020829,119,158,94,76,74
NM_020828,129,180,145,132,134
NM_020827,63,99,83,54,44
NM_020825,291,225,237,163,190
NM_020824,172,209,169,120,86
NM_020823,207,235,157,101,126
NM_020820,1050,1172,1185,705,599
NM_020777,280,326,265,202,244
NM_020774,531,641,465,333,298
NM_001642,1365,1641,1500,990,767
NM_001640,734,701,618,420,320
NM_001641,604,659,632,429,271
NM_001321726,35,19,26,9,22
NM_001284269,15,26,13,15,12
NM_001649,88,122,104,70,80
NM_016602,104,83,67,25,18
NM_016603,85,90,92,83,73
NM_001143942,98,98,82,53,44
NM_022551,1188,1281,1232,749,527
NM_016607,103,117,80,64,58
NM_016604,701,785,644,421,381
NM_198253,25,24,25,15,14
NM_139312,544,732,427,333,295
NM_016609,148,151,144,99,85
NM_001319850,14,15,16,22,13
NM_001170747,5,24,14,18,9
NM_012256,89,134,140,84,72
NM_024641,33,32,28,19,13
NM_001145355,5,7,4,4,3
NM_001355256,57,56,51,35,19
NM_001198783,111,121,110,69,73
NM_005803,1031,1013,1053,666,535
NM_144970,42,53,43,46,39
NM_001317906,374,543,415,290,265
NM_181304,115,92,93,71,36
NM_144976,28,40,26,23,16
NM_007147,49,65,45,35,35
NM_007144,49,67,56,40,30
NM_004169,222,260,169,124,98
NM_030651,5,8,3,5,2
NM_001166131,185,205,163,127,85
NM_030652,16,22,28,25,34
NM_001129819,254,282,288,159,156
NM_001350571,204,234,165,132,71
NM_001145018,3,4,5,3,2
NM_015589,92,119,111,77,91
NM_203500,1998,2033,1763,932,795
NM_003860,73,72,71,47,24
NM_001308007,114,177,117,104,81
NM_003863,72,80,56,24,32
NM_003864,154,113,88,68,53
NM_003865,3,8,5,3,2
NM_003866,207,274,174,162,157
NM_001134387,234,251,239,154,118
NM_001134382,150,150,150,93,135
NM_013402,708,775,721,467,428
NM_006265,523,802,675,488,376
NM_013401,25,19,19,16,13
NM_033046,333,351,339,212,206
NM_000118,118,120,117,81,83
NM_001002914,21,21,17,10,6
NM_001287585,73,88,74,64,49
NM_006267,388,634,414,341,392
NM_001135032,9,7,4,11,4
NM_000110,387,513,364,233,278
NM_000113,222,282,238,155,143
NM_144601,235,239,197,133,134
NM_144607,43,47,50,26,22
NM_024076,187,181,142,82,96
NM_001080393,8,8,7,2,2
NM_001080392,64,59,54,31,50
NM_001080391,95,124,92,96,67
NM_001080397,23,23,33,13,7
NM_001080395,257,187,165,131,107
NM_001145011,4,2,2,2,2
NM_001080398,1421,1822,1016,615,705
NM_003213,430,491,453,308,226
NM_001170330,146,153,145,88,82
NM_032873,43,45,42,24,20
NM_005938,310,241,234,144,118
NM_173573,6,6,11,6,9
NM_018285,505,352,277,133,135
NM_001283021,232,245,188,141,86
NM_001042573,100,91,110,46,50
NM_001001998,641,794,722,502,412
NM_001272038,92,79,86,47,58
NM_001001996,118,144,99,72,55
NM_001083112,499,655,532,444,426
NM_001145354,204,259,216,152,140
NM_001330518,257,236,223,164,140
NM_001008709,1661,1734,1686,1055,815
NM_001024401,46,40,27,27,18
NM_017820,11,7,4,10,10
NM_005931,3,5,3,2,2
NM_003211,51,71,39,29,37
NM_001261411,422,477,543,335,289
NM_001145045,2,3,4,1,1
NM_003395,68,67,79,45,30
NM_003392,386,402,345,188,208
NM_001172663,92,85,94,56,47
NM_012254,7,10,6,4,3
NM_153347,4,12,6,2,4
NM_018287,214,317,205,169,142
NM_153331,11,7,8,2,8
NM_001042548,166,216,166,92,110
NM_001950,669,663,671,436,402
NM_001483,157,187,129,97,94
NM_001100418,420,377,407,224,194
NM_001957,115,121,44,19,43
NM_014516,242,263,298,171,169
NM_014041,286,275,243,129,137
NM_014046,631,591,566,332,288
NM_014047,259,278,240,123,116
NM_001318485,155,174,190,79,86
NM_005429,46,62,56,38,25
NM_005426,288,395,216,148,154
NM_005427,149,144,175,111,73
NM_005424,57,70,59,50,38
NM_014049,285,295,281,184,170
NM_005421,8,7,5,3,2
NM_006458,120,103,132,85,73
NM_001243533,17,20,11,10,7
NM_003649,4,7,5,4,2
NM_001243537,1,4,4,3,2
NM_005765,122,151,85,56,43
NM_003130,1006,1136,846,550,399
NM_003647,50,40,38,16,29
NM_003640,472,636,483,323,261
NM_003641,114,92,70,42,42
NM_003642,376,564,460,311,259
NM_001271223,429,461,440,348,335
NM_001959,488,478,464,287,230
NM_003107,362,316,275,187,164
NM_001127361,111,115,123,79,71
NM_001346116,188,178,182,108,113
NM_001166285,4714,4914,4313,2817,2097
NM_032876,114,163,176,116,120
NM_001243725,203,192,150,101,69
NM_001257328,188,200,202,116,107
NM_018989,241,384,319,246,202
NM_001348957,92,103,50,42,34
NM_005392,585,595,478,309,285
NM_152769,49,36,55,32,27
NM_152766,141,132,135,85,75
NM_145259,1,1,1,1,1
NM_032271,730,715,677,432,393
NM_032273,53,58,36,30,26
NM_006665,24,24,27,18,17
NM_032875,21,18,28,14,7
NM_001286352,139,165,156,93,75
