AccNum,cdReads0_RPF_2,cdReads1_RPF_2,cdReads2_RPF_2,cdReads3_RPF_2,cdReads4_RPF_2
NM_001798,499,532,218,121,107
NM_022089,133,199,117,68,54
NM_130466,66,80,57,36,43
NM_001826,4,2,1,1,2
NM_130468,187,234,159,97,63
NM_174894,548,589,271,163,177
NM_001823,1972,1893,755,600,622
NM_001792,2418,2701,1078,774,688
NM_003324,352,340,147,93,106
NM_022739,248,319,190,161,157
NM_022489,520,687,420,275,207
NM_178509,270,167,68,62,34
NM_022483,36,24,17,4,6
NM_022481,141,139,69,47,32
NM_022480,87,75,31,21,21
NM_152309,1,2,1,1,1
NM_001348077,91,81,34,22,32
NM_001352964,113,122,56,48,71
NM_206855,893,1006,399,360,351
NM_006842,3099,3323,1391,1229,1028
NM_182965,105,178,101,35,28
NM_000181,373,378,152,141,113
NM_183373,23,36,10,11,4
NM_020931,216,151,47,41,41
NM_000186,1384,1058,336,283,237
NM_020933,169,225,155,143,108
NM_020932,101,75,27,27,23
NM_020935,229,202,70,102,113
NM_032611,28,42,18,14,17
NM_020937,148,119,75,41,38
NM_020936,169,228,130,88,84
NM_001345867,54,61,15,17,16
NM_025212,12,11,8,10,4
NM_025211,3,2,1,1,2
NM_001177,278,259,93,53,44
NM_025219,503,459,212,158,139
NM_152653,217,199,70,44,33
NM_014907,102,169,83,56,34
NM_001252007,216,179,79,83,80
NM_004157,386,396,128,120,115
NM_001197026,18,15,7,3,4
NM_015932,517,521,170,123,114
NM_017803,50,38,16,13,21
NM_018972,106,108,48,49,53
NM_017807,109,144,70,47,47
NM_001098821,6,3,3,3,1
NM_018973,177,156,48,50,48
NM_001354783,182,187,43,39,37
NM_018976,2394,2447,771,626,558
NM_024339,178,157,113,87,88
NM_172002,113,77,32,18,29
NM_001322278,36,31,11,9,16
NM_016312,526,465,201,211,233
NM_003184,286,334,157,119,120
NM_001330192,586,465,159,112,117
NM_001323563,43,50,24,18,24
NM_018124,788,810,381,231,207
NM_015957,77,117,60,38,17
NM_015955,28,19,7,11,6
NM_015954,246,250,79,61,58
NM_015953,843,802,546,425,292
NM_001331031,4,5,5,1,3
NM_015950,631,586,288,202,172
NM_001289125,41,52,20,18,13
NM_001323903,377,337,148,161,145
NM_001206541,835,812,310,243,235
NM_022740,88,172,84,88,120
NM_138455,1186,1255,426,259,227
NM_001101676,11,11,8,6,9
NM_138458,206,188,63,57,46
NM_001351001,70,41,22,17,9
NM_001244014,29,33,12,10,8
NM_001318066,747,870,274,218,216
NM_024331,75,117,64,43,53
NM_001354247,229,193,79,53,55
NM_001199297,144,187,62,57,70
NM_001199295,72,44,31,19,22
NM_001199291,504,349,110,98,77
NM_024335,4,10,7,2,5
NM_024334,551,670,325,171,170
NM_001290062,6,12,6,7,8
NM_001308268,4,2,1,2,1
NM_001308269,322,184,88,45,53
NM_001032296,352,431,147,130,137
NM_178863,30,40,13,11,14
NM_001122955,83,62,37,27,31
NM_001329456,97,70,36,29,34
NM_004073,34,66,34,33,29
NM_015378,191,156,82,67,68
NM_001349809,122,96,49,38,43
NM_001324276,2,2,1,1,1
NM_031417,81,86,45,50,69
NM_031412,175,199,82,41,35
NM_030786,10,8,10,8,1
NM_031419,148,163,140,139,160
NM_001256695,73,107,81,55,31
NM_001078171,309,285,201,150,103
NM_001080539,23,36,21,32,37
NM_017738,79,82,33,32,31
NM_020771,27,34,15,13,19
NM_181724,42,32,17,6,11
NM_203487,58,63,28,24,23
NM_001042496,67,80,36,26,29
NM_020770,31,34,24,15,14
NM_001042492,289,281,145,100,106
NM_001042493,56,35,11,13,7
NM_003955,90,54,30,34,35
NM_017734,488,392,158,173,121
NM_001001484,41,37,22,11,12
NM_032752,80,138,103,74,58
NM_001001481,66,55,17,15,14
NM_001184691,104,68,8,8,11
NM_001329746,65,61,24,18,17
NM_014337,192,187,103,76,75
NM_021873,501,467,194,186,177
NM_018125,27,28,31,17,12
NM_001102657,31,15,7,11,10
NM_145806,222,273,153,108,86
NM_001102651,16,11,11,12,6
NM_145804,22,39,21,30,10
NM_001007226,202,174,72,66,72
NM_003534,6268,8421,4803,2920,2132
NM_001145772,14,13,16,2,3
NM_003532,3012,4122,2412,1517,980
NM_003533,1665,2306,1363,900,611
NM_003530,4077,5415,3078,1987,1217
NM_003531,8379,12784,8790,5706,3261
NM_032871,56,100,43,16,25
NM_003538,4496,5707,3885,2612,1633
NM_003539,596,784,541,346,205
NM_014053,78,106,67,43,40
NM_001042481,398,488,230,213,232
NM_002918,251,362,179,132,93
NM_024775,150,156,64,48,47
NM_000983,55,40,16,7,8
NM_001297598,238,187,78,66,68
NM_002917,138,196,124,60,65
NM_001300866,324,522,212,169,144
NM_002915,414,433,162,101,109
NM_001166357,1014,1084,450,285,273
NM_001195833,15,13,3,5,3
NM_014771,403,499,311,279,264
NM_014773,231,243,97,60,58
NM_001256090,245,222,84,84,76
NM_005244,4,3,1,1,1
NM_005245,2923,3490,1610,1081,902
NM_001345949,45,22,14,8,10
NM_152457,23,25,14,6,5
NM_032146,9,11,8,6,5
NM_032145,366,206,71,60,51
NM_032142,493,475,170,180,155
NM_032141,147,176,71,76,65
NM_001348156,19,9,3,6,5
NM_001286205,85,91,43,72,80
NM_032148,24,23,7,1,3
NM_001271082,9,6,5,3,2
NM_001271087,468,395,159,122,125
NM_001123385,36,31,32,28,25
NM_017983,199,292,128,94,96
NM_001267864,1111,1101,552,341,291
NM_032728,9,6,1,2,3
NM_032727,216,261,122,101,85
NM_032726,48,39,9,16,17
NM_003506,144,97,44,37,31
NM_153253,180,226,136,81,86
NM_001185181,455,437,144,122,121
NM_001271886,182,185,51,43,34
NM_002669,600,665,259,179,144
NM_002668,415,545,212,147,115
NM_003953,276,305,128,77,89
NM_002661,20,27,12,12,8
NM_002660,806,989,514,495,431
NM_002663,220,232,89,65,60
NM_002662,47,31,9,8,10
NM_001404,1010,893,348,258,258
NM_013448,575,540,209,182,151
NM_013447,84,66,30,21,27
NM_013446,156,175,54,47,64
NM_001318337,291,249,231,202,175
NM_013444,414,378,147,123,98
NM_013443,48,46,18,29,20
NM_013442,757,921,379,237,231
NM_013441,5,6,2,3,1
NM_014824,43,64,25,21,30
NM_015425,1892,1790,868,789,720
NM_015423,643,658,257,161,182
NM_015130,26,40,21,13,14
NM_015421,52,47,17,19,12
NM_001030001,472,710,296,257,172
NM_006938,394,446,176,133,121
NM_015139,143,154,70,29,46
NM_015138,642,705,326,288,250
NM_015428,156,116,65,51,42
NM_001082486,235,206,118,51,48
NM_014351,6,11,10,11,20
NM_001015072,20,14,10,10,7
NM_001099857,36,30,30,16,10
NM_001320,1728,1861,894,637,620
NM_001190241,29,26,13,7,7
NM_012290,146,177,79,76,90
NM_052970,4,12,6,6,3
NM_018838,673,667,243,153,143
NM_001353095,215,231,105,84,89
NM_170677,145,133,103,83,82
NM_001304433,3,5,5,2,1
NM_000690,302,324,140,89,104
NM_001304430,72,87,47,30,22
NM_005335,19,14,5,2,2
NM_016447,230,277,96,87,96
NM_033450,144,132,106,70,61
NM_182633,27,31,16,7,9
NM_001369,9,8,1,1,4
NM_001278651,863,1059,664,406,332
NM_001365,21,27,17,19,26
NM_016930,121,95,51,35,32
NM_001329632,109,79,48,39,33
NM_152787,44,79,40,41,23
NM_001361,70,77,44,27,32
NM_001360,542,563,260,199,213
NM_001363,676,628,249,225,251
NM_001353891,551,567,216,274,252
NM_012292,132,151,103,89,77
NM_001320808,74,61,25,23,28
NM_001353899,42,32,16,14,7
NM_003628,121,108,63,94,116
NM_001320801,224,217,89,56,53
NM_001320755,908,884,476,549,461
NM_001320757,401,375,107,69,89
NM_001320750,11,21,5,6,9
NM_001354023,15,17,17,14,9
NM_022338,62,87,50,26,32
NM_145814,14,23,14,4,1
NM_006635,931,660,303,223,124
NM_006570,233,224,120,72,46
NM_032290,94,87,45,29,36
NM_003501,157,205,95,58,45
NM_001242739,63,48,25,23,13
NM_006572,482,526,186,153,196
NM_174978,57,34,19,14,10
NM_174976,13,9,3,3,2
NM_001172705,3219,3175,1748,1172,1017
NM_001321988,10,4,7,6,1
NM_178042,549,482,161,130,118
NM_001320141,642,500,153,124,112
NM_178040,249,233,114,109,96
NM_001142684,173,111,38,24,20
NM_001142685,155,155,79,76,82
NM_021095,331,430,204,115,128
NM_021098,33,59,55,41,32
NM_015194,21,28,5,3,7
NM_001007233,48,56,27,23,21
NM_001281495,707,648,232,250,215
NM_153461,54,61,39,28,20
NM_001303236,47,39,25,10,16
NM_001286440,80,108,37,36,21
NM_001355197,29,16,6,5,3
NM_001323585,193,177,75,63,44
NM_001330320,47,88,30,25,27
NM_001330321,46,46,16,19,17
NM_001174164,2,2,1,2,2
NM_001199752,233,272,147,113,105
NM_001174166,7,5,5,4,7
NM_001076785,84,114,50,26,40
NM_017914,170,192,141,72,76
NM_007145,193,171,81,61,43
NM_001199042,16,19,9,4,8
NM_006808,660,659,305,204,187
NM_000368,162,153,65,76,104
NM_006801,1445,1201,471,368,297
NM_001164211,47,59,37,28,30
NM_006802,995,871,378,314,247
NM_006805,2160,2600,1559,993,650
NM_006804,83,97,58,51,32
NM_006807,374,400,143,100,79
NM_000361,118,107,78,62,52
NM_003321,1304,1441,597,430,380
NM_003320,7,17,10,10,8
NM_006755,1255,1249,494,379,302
NM_003325,95,146,72,64,69
NM_006759,714,556,184,124,121
NM_006208,14,10,2,4,2
NM_003981,782,793,313,294,286
NM_003980,3,2,1,1,2
NM_153607,39,26,14,19,18
NM_153603,113,126,78,77,50
NM_004539,1062,992,353,298,275
NM_004538,54,56,26,19,27
NM_004537,1301,1251,389,361,258
NM_004535,7,12,6,7,5
NM_004533,2,1,1,3,1
NM_030653,38,25,17,18,18
NM_004531,69,76,27,17,20
NM_000538,44,40,14,11,14
NM_198449,315,325,86,53,50
NM_001199629,169,133,51,66,57
NM_001297742,84,94,36,20,34
NM_001256295,39,49,30,28,16
NM_198446,240,244,105,84,84
NM_001199620,430,246,47,67,76
NM_001282290,13,6,9,3,5
NM_032936,105,74,33,20,29
NM_032932,65,98,70,52,46
NM_032930,17,19,5,4,7
NM_000189,219,251,123,86,86
NM_001258438,1473,1444,499,355,366
NM_001331037,110,100,43,79,113
NM_001331036,270,222,78,58,55
NM_003185,214,229,108,97,93
NM_001160243,234,243,90,71,54
NM_003183,484,562,159,126,102
NM_003182,16,25,8,12,9
NM_003180,1,6,5,4,4
NM_001004339,147,129,58,48,39
NM_001318927,232,198,72,58,56
NM_001331039,67,103,83,41,39
NM_002904,989,1098,460,446,386
NM_005044,15,20,9,8,7
NM_020325,90,106,69,43,32
NM_001282880,38,22,16,8,7
NM_020328,115,127,72,47,42
NM_178523,93,57,35,27,35
NM_201649,13,30,15,9,11
NM_002907,445,360,108,77,69
NM_001166347,119,127,111,63,40
NM_000980,62,46,26,21,22
NM_000986,397,423,131,84,85
NM_000984,590,540,215,151,120
NM_003861,336,235,125,124,98
NM_001286416,328,389,194,136,118
NM_003165,235,202,84,74,81
NM_004317,690,536,257,213,218
NM_002053,29,27,10,11,6
NM_001278926,325,322,117,118,112
NM_001321980,406,331,102,81,67
NM_001321981,41,26,16,16,5
NM_001287426,34,36,34,15,13
NM_001287427,1542,1486,558,437,401
NM_001282144,11,23,15,13,7
NM_001278387,875,719,270,197,178
NM_013276,169,172,83,54,43
NM_005904,10,12,14,5,8
NM_181784,232,344,197,184,178
NM_001323582,151,189,68,59,31
NM_005275,728,929,392,273,242
NM_152434,185,148,57,51,50
NM_001278380,605,643,278,171,180
NM_006496,1627,1749,627,522,414
NM_181787,88,68,22,22,20
NM_005540,195,181,66,59,66
NM_001302826,40,39,22,11,9
NM_001080440,63,64,18,10,9
NM_002588,1499,1933,1288,735,514
NM_032153,5,8,7,2,1
NM_144572,86,87,35,31,33
NM_198540,3,2,1,3,3
NM_002581,3,6,10,4,5
NM_002582,225,206,68,64,61
NM_002583,220,243,97,71,70
NM_002585,250,227,110,99,96
NM_002586,130,178,89,80,87
NM_006497,63,42,36,25,28
NM_001270952,216,202,71,55,42
NM_002270,1626,1518,516,381,372
NM_002271,3082,3101,1067,801,765
NM_001282208,374,412,210,119,105
NM_001318878,128,131,63,54,32
NM_001305626,1676,1493,470,409,379
NM_001144995,112,123,93,75,53
NM_001346092,96,82,49,35,20
NM_144578,583,576,182,141,127
NM_001029885,41,58,28,13,14
NM_001029882,329,322,209,181,121
NM_001029880,63,35,30,29,42
NM_001345970,183,175,116,99,89
NM_001166160,257,238,134,154,179
NM_032552,255,453,324,229,216
NM_032558,188,261,134,78,38
NM_024078,240,242,109,95,75
NM_001351355,13,17,8,4,6
NM_001287580,10,11,8,3,4
NM_016564,39,39,22,13,14
NM_001346235,64,89,45,32,32
NM_001346542,58,57,20,14,7
NM_006630,36,38,22,7,10
NM_006631,25,43,47,22,13
NM_005261,156,252,170,117,97
NM_001212,1401,1624,678,441,376
NM_003461,1259,1734,681,400,398
NM_005585,12,10,12,9,4
NM_005584,52,39,16,24,19
NM_005581,396,397,208,138,123
NM_005583,11,11,6,11,4
NM_080605,103,114,87,62,46
NM_080607,5,17,12,6,6
NM_001288951,61,92,56,35,41
NM_001981,308,301,96,108,116
NM_015350,53,89,50,37,24
NM_001323423,663,612,236,320,402
NM_001145432,33,22,11,7,6
NM_015307,8,14,3,3,4
NM_018264,80,84,39,28,35
NM_032310,231,207,89,51,32
NM_015302,282,327,156,125,132
NM_001145437,406,453,226,153,143
NM_001145434,89,81,41,25,23
NM_012301,32,38,18,10,8
NM_012300,235,203,88,56,56
NM_012307,433,336,102,109,107
NM_012306,63,49,34,19,16
NM_015030,416,291,134,119,117
NM_012304,19,40,18,14,15
NM_003468,14,35,4,8,5
NM_001308101,129,113,41,35,28
NM_012308,341,338,233,193,165
NM_005729,549,664,287,212,188
NM_000117,318,442,173,86,127
NM_005721,1730,1662,588,356,371
NM_005720,1376,1742,726,498,432
NM_005051,1246,1255,515,402,409
NM_005724,939,938,342,189,206
NM_001005361,1131,1659,862,845,700
NM_001013842,72,110,72,24,25
NM_001013845,9,22,9,5,7
NM_001005369,163,183,84,64,77
NM_001320930,72,91,33,18,16
NM_001136015,565,520,199,159,158
NM_207396,11,7,3,4,12
NM_018082,184,192,82,80,63
NM_018083,222,206,97,92,88
NM_018081,262,298,152,97,85
NM_018086,200,130,51,44,37
NM_018087,345,416,150,101,112
NM_057157,1,2,5,3,3
NM_001307952,13,19,13,9,4
NM_057158,555,548,332,256,209
NM_018089,295,233,101,74,80
NM_001772,22,20,3,1,3
NM_001806,315,329,111,94,73
NM_130443,292,261,98,85,63
NM_001777,474,465,130,105,118
NM_001330513,34,51,30,15,20
NM_001330510,210,186,73,53,50
NM_004153,676,708,229,237,223
NM_001809,99,91,58,38,39
NM_022460,115,107,34,25,30
NM_022463,263,287,102,79,63
NM_022465,3,16,12,7,5
NM_001348052,126,158,88,54,54
NM_001258282,4,9,3,1,3
NM_001330381,3,3,6,6,6
NM_001258289,10,6,2,2,2
NM_001321205,12,25,16,13,8
NM_001346946,141,98,43,40,32
NM_020919,349,318,139,114,100
NM_001345880,120,90,29,10,22
NM_021127,321,402,223,95,74
NM_001116,58,134,103,70,47
NM_001201483,9156,7696,2847,2129,1792
NM_001201480,40,38,13,8,16
NM_006734,340,367,167,153,175
NM_001317744,26,20,11,9,10
NM_001321343,41,24,8,10,10
NM_001206987,55,62,24,27,10
NM_182641,1028,1274,699,578,505
NM_016151,219,224,103,118,154
NM_198321,172,165,74,85,85
NM_016154,88,121,51,33,17
NM_016155,4,7,11,6,5
NM_001033050,28,8,4,4,4
NM_016071,119,101,42,22,24
NM_001319960,399,389,117,108,114
NM_005160,56,89,35,34,40
NM_022092,138,202,129,110,90
NM_016073,161,201,63,54,46
NM_003368,758,1155,465,300,322
NM_001039580,96,97,48,42,28
NM_181353,245,493,173,131,141
NM_030752,2737,2613,877,596,542
NM_016488,471,478,180,130,136
NM_016426,401,450,283,198,169
NM_016484,89,116,59,29,23
NM_016485,551,559,214,168,179
NM_016486,133,86,26,28,18
NM_016377,23,15,4,2,8
NM_016374,372,475,301,248,185
NM_015939,268,306,117,115,105
NM_016373,54,53,20,13,18
NM_016370,6,5,2,2,4
NM_001354909,621,714,334,365,326
NM_015935,338,317,172,159,139
NM_015934,1032,864,299,265,274
NM_015937,577,708,286,194,204
NM_001177802,59,58,24,19,17
NM_015933,145,127,34,22,17
NM_001012508,23,28,18,4,9
NM_001101654,248,325,156,155,153
NM_001205019,7,6,2,1,3
NM_001289145,40,41,16,13,8
NM_138432,124,87,40,45,28
NM_138430,4,3,2,1,2
NM_001256609,58,73,34,29,21
NM_199186,58,58,24,15,17
NM_199184,331,377,169,113,124
NM_001114093,713,743,272,298,315
NM_198580,85,100,67,39,28
NM_001303477,23,21,15,8,7
NM_198850,68,69,31,30,24
NM_001135101,133,155,81,67,62
NM_007348,404,374,180,109,98
NM_000641,25,31,14,13,14
NM_007344,191,177,85,90,93
NM_007342,213,232,92,89,52
NM_001345887,6,12,9,7,5
NM_001320566,41,38,54,59,66
NM_001290002,33,39,8,13,8
NM_001024630,163,133,55,60,42
NM_017681,4,8,3,4,4
NM_014214,88,83,35,21,27
NM_173480,25,14,16,14,11
NM_173487,44,31,16,18,12
NM_001349867,14,14,5,1,3
NM_025092,40,48,34,24,28
NM_001323916,44,65,41,14,34
NM_024859,8,7,2,3,2
NM_024328,22,27,7,12,10
NM_024329,262,288,129,70,69
NM_023926,476,738,420,319,178
NM_001080511,54,52,30,16,16
NM_001257998,599,542,211,177,184
NM_024857,247,280,95,75,70
NM_024322,355,322,126,97,73
NM_017429,3,2,2,1,3
NM_175884,41,27,22,13,15
NM_175886,12,9,2,1,5
NM_017421,89,67,35,12,24
NM_017420,512,501,178,167,132
NM_017423,640,472,175,107,112
NM_017425,48,48,20,14,17
NM_001078166,1804,1739,858,615,614
NM_017426,529,598,207,194,129
NM_001042474,18,28,5,11,5
NM_001042475,54,42,24,19,19
NM_001042476,503,482,182,125,110
NM_001349881,70,56,17,12,20
NM_001286657,44,31,11,6,8
NM_001040630,223,163,45,42,25
NM_153819,84,67,31,22,22
NM_001042388,283,386,122,124,137
NM_001355028,431,394,132,125,102
NM_006568,67,71,37,30,17
NM_006569,5,10,3,2,4
NM_003518,2812,3607,2048,1406,933
NM_003519,897,1227,887,710,412
NM_006562,10,10,4,4,7
NM_003043,198,233,89,64,54
NM_003510,818,1321,800,484,305
NM_003047,173,255,144,103,104
NM_003512,3315,4413,2505,1717,1042
NM_006565,666,785,371,304,237
NM_001098208,1892,2100,824,500,385
NM_001278074,689,942,469,353,258
NM_001139457,578,678,266,189,132
NM_001127257,349,210,68,36,50
NM_001348738,305,271,82,101,86
NM_002673,30,37,20,20,18
NM_006754,358,330,114,81,57
NM_005912,4,3,1,2,2
NM_001214909,96,92,33,28,22
NM_001190826,70,97,43,30,34
NM_005262,142,125,82,50,50
NM_005915,2524,2228,741,613,466
NM_032125,287,368,199,144,107
NM_032127,62,77,47,29,41
NM_005269,12,7,5,7,7
NM_080603,143,116,39,36,42
NM_001286264,128,136,61,53,56
NM_001278559,121,194,201,125,91
NM_001352252,38,33,11,12,20
NM_001319210,48,82,32,39,29
NM_001278556,498,549,239,118,109
NM_001278552,2555,2937,1563,826,485
NM_001346932,11,22,15,10,9
NM_001271620,121,138,97,111,81
NM_001349486,250,171,75,62,52
NM_006756,29,39,13,10,14
NM_001039590,889,1174,433,316,271
NM_001256613,1,2,2,4,2
NM_001267843,28,47,22,24,28
NM_001256617,678,1055,547,445,362
NM_018268,194,147,87,43,39
NM_001145513,1183,1120,408,312,313
NM_018266,166,144,70,41,58
NM_001286769,27,32,32,20,17
NM_019099,190,166,62,39,28
NM_001317157,76,122,53,41,27
NM_015305,194,211,80,65,50
NM_003390,407,379,178,170,164
NM_002649,11,19,12,15,13
NM_002647,413,263,108,106,77
NM_002646,18,21,22,12,13
NM_002642,85,82,33,27,30
NM_002641,39,20,5,8,8
NM_018263,437,360,140,110,114
NM_001318359,111,114,43,46,38
NM_016216,330,314,126,90,66
NM_001330327,353,300,118,96,101
NM_016089,37,20,11,12,12
NM_014639,464,376,142,114,140
NM_015113,176,212,126,111,117
NM_015111,16,33,11,8,6
NM_001350208,461,489,157,130,101
NM_015442,285,273,107,72,55
NM_001200050,13,7,6,3,4
NM_001031689,249,252,87,71,50
NM_012203,316,338,172,123,110
NM_001031684,1404,1463,684,637,634
NM_033296,1127,931,403,327,281
NM_001031680,11,22,15,13,3
NM_001015053,158,318,166,129,105
NM_181809,3,1,1,1,4
NM_001316362,155,160,49,26,20
NM_004557,9,9,3,4,3
NM_001109662,165,165,82,67,68
NM_181801,867,727,215,185,166
NM_001006610,155,119,45,33,37
NM_001289121,105,79,32,22,29
NM_052916,36,70,32,23,37
NM_052917,39,55,21,27,20
NM_001145268,10,5,4,7,2
NM_052913,10,11,5,4,2
NM_052911,31,25,7,21,20
NM_001238,201,242,83,81,73
NM_001350253,227,162,67,47,51
NM_001350251,12,16,7,8,3
NM_170610,4236,5991,3269,2050,1279
NM_001354599,271,330,186,109,80
NM_001317782,7433,7340,2839,2221,1924
NM_001039958,9,11,3,2,3
NM_022761,124,113,27,19,33
NM_001322080,29,30,18,7,15
NM_001322086,2477,2187,769,643,510
NM_001343,197,215,69,59,46
NM_001329614,20,27,14,7,8
NM_001347,14,9,4,7,6
NM_001344,549,472,196,123,118
NM_001349,1065,818,352,217,248
NM_001348,411,754,483,331,249
NM_001267598,59,66,27,18,6
NM_001008566,11,14,17,16,7
NM_001321424,53,34,18,13,15
NM_022078,188,190,122,77,69
NM_022079,195,148,49,34,58
NM_022077,65,87,29,20,15
NM_001320820,274,219,58,38,34
NM_001320821,139,155,78,98,102
NM_022072,26,22,12,11,6
NM_001267595,140,137,54,49,60
NM_001320824,374,418,194,114,110
NM_015120,776,824,339,301,264
NM_001024847,290,479,204,114,114
NM_001354044,50,46,23,26,12
NM_021259,58,100,55,34,25
NM_006070,380,405,145,114,99
NM_194314,43,46,24,17,22
NM_001322882,15,6,8,9,12
NM_014437,666,750,343,205,154
NM_012469,1053,1157,654,629,459
NM_001099220,11,12,9,3,7
NM_001313893,147,170,67,63,75
NM_012463,161,152,51,56,54
NM_012460,36,27,8,9,10
NM_012461,113,156,73,51,35
NM_012465,345,373,133,80,81
NM_174914,3,1,3,2,1
NM_174916,358,343,117,106,109
NM_174911,8,17,17,6,10
NM_005057,288,272,108,107,102
NM_001134420,486,464,173,129,119
NM_014045,176,181,107,58,41
NM_178026,200,228,99,68,124
NM_005055,563,571,280,192,161
NM_182572,16,15,11,5,4
NM_133455,16,15,7,4,3
NM_206953,2320,2032,913,690,570
NM_004552,1832,1741,684,426,376
NM_173039,8,7,1,2,1
NM_005422,4,10,4,5,3
NM_001318514,202,222,73,70,62
NM_001281302,305,292,123,64,93
NM_004733,127,101,55,40,22
NM_004732,27,33,12,6,12
NM_001330308,355,363,181,150,147
NM_001330306,41,59,35,15,19
NM_004738,588,610,183,158,176
NM_004085,35,16,5,3,5
NM_004082,2312,2396,951,934,784
NM_001001653,202,242,113,75,89
NM_001195263,21,24,12,9,2
NM_001321287,23,23,10,9,2
NM_000430,535,631,260,162,156
NM_006459,253,245,88,65,61
NM_000436,222,219,79,54,47
NM_000434,385,436,203,140,133
NM_006827,788,763,301,211,220
NM_006826,3449,4029,1801,1141,949
NM_006825,547,606,334,211,169
NM_000439,1268,1412,688,506,449
NM_006823,143,148,28,33,20
NM_006821,134,133,80,63,32
NM_006820,3,3,3,3,4
NM_001167674,23,35,25,9,7
NM_006773,935,928,316,278,258
NM_006772,112,110,42,44,64
NM_001287737,12,11,6,3,3
NM_001351346,73,89,44,30,39
NM_001351612,30,42,14,20,12
NM_001286796,452,490,262,145,140
NM_006779,118,79,36,36,23
NM_004886,82,125,93,57,41
NM_020120,975,1004,354,272,221
NM_004556,57,40,28,16,24
NM_004551,671,671,323,217,204
NM_004882,325,286,101,119,84
NM_001301175,36,37,14,12,9
NM_020699,879,851,308,248,258
NM_006943,157,201,110,67,53
NM_004559,269,256,107,105,105
NM_004558,1,2,4,3,4
NM_004889,23,24,17,16,8
NM_004888,840,798,283,216,253
NM_001251830,138,120,38,43,28
NM_198467,485,477,163,165,137
NM_003136,707,679,220,157,120
NM_198468,255,264,84,56,71
NM_001164093,234,297,127,79,74
NM_001135242,142,187,83,57,52
NM_001135243,794,720,280,330,313
NM_181832,130,197,120,116,99
NM_000286,15,17,4,6,7
NM_006455,172,179,99,82,74
NM_007202,46,53,22,26,19
NM_001320487,164,197,121,73,75
NM_001127393,432,423,191,117,94
NM_001127392,51,74,45,23,25
NM_018085,1673,1746,708,514,480
NM_001199397,73,102,30,39,50
NM_001267549,201,225,114,72,65
NM_020345,54,37,13,7,14
NM_181715,149,146,67,60,71
NM_020340,419,487,192,142,159
NM_024654,396,441,192,154,111
NM_172341,206,176,74,46,45
NM_022840,41,35,12,16,10
NM_007280,176,186,78,51,47
NM_130810,21,21,7,8,12
NM_007282,103,85,38,24,24
NM_007283,81,88,42,23,21
NM_007284,541,599,264,163,133
NM_007285,493,472,198,107,86
NM_007286,18,33,11,15,10
NM_007289,440,407,116,107,118
NM_006656,86,46,28,29,25
NM_001098576,2068,2032,741,511,503
NM_001193311,37,38,28,12,7
NM_001193314,118,113,44,32,32
NM_145305,43,45,31,11,14
NM_182916,85,90,37,43,31
NM_002078,278,346,173,216,177
NM_012272,13,9,3,6,10
NM_001314042,810,681,319,271,230
NM_001009812,90,100,37,24,19
NM_001278497,18,20,9,4,1
NM_004268,287,292,129,103,81
