AccNum,cdReads0_RPF_1,cdReads1_RPF_1,cdReads2_RPF_1,cdReads3_RPF_1,cdReads4_RPF_1
NM_022840,20,14,14,9,3
NM_172347,2,1,2,4,1
NM_007280,139,140,90,49,56
NM_130810,10,11,8,1,7
NM_007282,48,35,22,10,18
NM_007283,44,40,39,25,7
NM_007284,450,347,225,170,114
NM_007285,286,225,113,83,57
NM_007286,28,15,14,13,13
NM_007289,295,181,116,79,72
NM_006656,62,23,22,19,12
NM_001098576,1255,905,568,356,319
NM_001193311,24,19,10,5,4
NM_001193314,110,55,31,35,33
NM_145305,36,33,29,12,15
NM_182916,50,44,26,24,14
NM_002078,144,146,93,94,86
NM_012272,14,12,7,3,4
NM_001314042,362,200,145,165,167
NM_001009812,104,65,36,24,19
NM_001278497,10,12,6,6,3
NM_004268,143,125,112,52,67
NM_002074,1139,943,502,372,337
NM_002076,433,412,287,158,144
NM_002077,57,47,41,31,41
NM_001098491,10,11,6,9,6
NM_006519,281,211,167,110,61
NM_001166496,813,611,445,325,314
NM_001330167,23,13,8,14,11
NM_001039165,6,6,8,5,2
NM_001184819,305,222,136,100,106
NM_173791,40,85,47,37,41
NM_004264,152,120,68,54,54
NM_006488,17,16,12,11,7
NM_001331017,50,49,20,19,21
NM_145167,24,30,18,16,9
NM_145160,28,22,7,7,5
NM_006480,7,7,3,1,1
NM_006482,62,48,30,14,31
NM_001014279,5,7,2,1,2
NM_002254,33,65,49,44,30
NM_001123226,57,36,37,31,21
NM_002256,177,182,80,46,47
NM_002250,19,7,6,2,1
NM_001135707,13,14,1,5,3
NM_003968,77,48,32,25,21
NM_001030311,4,4,8,3,3
NM_001029860,4,1,5,1,2
NM_001256443,34,27,11,4,9
NM_001256440,135,125,105,77,53
NM_001029863,119,128,81,63,47
NM_001204911,134,141,106,69,57
NM_001135647,110,84,73,34,27
NM_001145638,445,400,281,204,167
NM_001349295,58,40,45,26,24
NM_198576,597,530,408,288,163
NM_001164460,21,24,6,6,6
NM_001256494,96,88,91,57,83
NM_014631,154,202,157,137,90
NM_014630,127,111,103,61,62
NM_014633,229,152,99,126,90
NM_014634,344,299,154,118,110
NM_014637,63,34,30,15,20
NM_014188,434,384,201,141,120
NM_001020658,1582,1125,683,646,610
NM_005390,20,20,17,4,3
NM_022835,212,269,246,155,99
NM_014182,123,90,65,51,35
NM_014181,44,32,20,17,12
NM_014180,281,198,129,92,81
NM_003709,122,49,31,30,22
NM_080621,15,13,3,4,1
NM_001257999,227,217,171,111,118
NM_001143676,282,197,165,113,114
NM_001291931,20,17,19,7,10
NM_080625,1,1,1,2,1
NM_080629,673,461,266,258,238
NM_003705,368,242,140,117,92
NM_183057,273,240,121,63,86
NM_015324,95,77,59,46,24
NM_018246,74,47,45,24,28
NM_018247,279,268,211,185,135
NM_001145454,1763,1335,646,498,474
NM_018241,34,29,28,16,15
NM_015323,177,113,60,60,58
NM_001048199,1071,971,524,358,336
NM_001345843,180,144,64,65,54
NM_015328,262,142,71,58,39
NM_015329,301,263,162,143,99
NM_019116,235,143,71,59,60
NM_019114,23,31,12,7,8
NM_001004125,54,29,31,13,8
NM_001004127,29,20,18,16,1
NM_001318015,92,121,43,32,23
NM_001318012,110,83,58,34,33
NM_130786,79,44,17,9,5
NM_001256910,640,520,334,266,224
NM_014981,39,24,17,15,20
NM_014452,108,90,78,47,31
NM_005707,192,145,80,73,49
NM_152373,49,33,29,14,15
NM_005704,119,126,82,72,59
NM_005702,360,310,217,186,126
NM_023112,10,5,4,3,4
NM_001172312,23,11,6,11,3
NM_176871,190,162,107,52,42
NM_080489,5,3,3,1,1
NM_001376,2355,2118,1863,1473,1607
NM_057175,467,344,231,161,174
NM_001346029,7,4,6,4,5
NM_001307939,37,25,14,7,10
NM_001105556,33,30,19,12,8
NM_018419,37,19,16,13,10
NM_002448,33,46,16,11,6
NM_001286,65,55,28,30,37
NM_001287,173,173,129,104,66
NM_001283,293,245,125,80,67
NM_001281,1404,1255,754,552,504
NM_001286746,85,39,36,38,31
NM_001323523,4,14,10,10,13
NM_006510,375,333,240,174,125
NM_001350936,30,22,30,22,22
NM_001008388,204,155,87,58,47
NM_020971,17,13,14,10,12
NM_007065,1208,1026,615,439,348
NM_007067,334,239,140,112,104
NM_001142307,58,49,31,39,37
NM_016170,20,19,16,13,8
NM_016173,26,11,6,10,3
NM_016174,191,157,79,81,43
NM_016175,19,17,9,4,10
NM_001317896,31,18,11,8,9
NM_013986,824,664,343,332,390
NM_152289,26,17,17,8,10
NM_001320816,123,141,107,100,84
NM_001280790,615,555,361,215,165
NM_001319943,620,658,587,311,278
NM_001178083,305,252,188,124,92
NM_033089,299,230,111,89,97
NM_033088,336,308,183,166,154
NM_022066,695,593,475,334,330
NM_001286741,182,146,108,77,52
NM_033081,610,530,453,367,316
NM_033083,155,124,72,44,47
NM_033082,110,102,52,54,33
NM_033084,271,215,115,105,90
NM_001040197,62,37,28,16,7
NM_001759,285,199,117,80,79
NM_001750,648,563,291,287,237
NM_005418,168,126,110,87,75
NM_001752,243,170,100,74,60
NM_001755,278,236,121,75,71
NM_000089,118,106,49,64,41
NM_000088,4988,3817,1940,1519,1241
NM_016359,732,689,385,338,317
NM_016354,89,77,45,37,31
NM_016355,354,290,176,115,123
NM_000080,4,5,7,2,4
NM_001114,44,61,48,30,28
NM_016352,9,7,4,4,3
NM_016353,18,26,17,12,9
NM_015913,166,154,193,91,73
NM_015916,16,20,12,10,3
NM_015918,195,168,91,69,45
NM_032775,73,64,52,37,29
NM_080725,81,68,34,18,21
NM_001308115,324,355,216,160,130
NM_001308116,123,99,79,82,72
NM_138418,27,17,4,3,5
NM_001110,115,91,65,42,40
NM_001308112,46,22,13,12,9
NM_001289166,55,30,26,29,22
NM_138414,28,39,33,22,15
NM_138415,7,8,9,6,13
NM_138412,58,36,36,15,17
NM_138413,6,2,2,1,1
NM_003335,15,9,5,8,4
NM_032581,95,72,57,45,50
NM_000883,121,104,74,66,34
NM_000882,5,2,4,4,2
NM_007361,27,27,25,21,18
NM_007366,14,17,21,16,9
NM_000884,1340,1204,826,463,409
NM_024122,38,28,16,10,13
NM_000660,323,308,302,173,115
NM_001205317,59,70,37,35,20
NM_001205315,51,23,17,15,13
NM_001127208,116,101,86,65,68
NM_016542,283,159,105,79,74
NM_001290020,16,24,9,11,7
NM_001142725,21,19,8,6,14
NM_006714,39,39,21,15,12
NM_001160094,184,109,73,74,52
NM_001272095,121,80,42,44,39
NM_001002244,680,535,456,240,215
NM_001329394,283,248,148,90,100
NM_020200,48,53,33,16,23
NM_024871,6,2,4,3,3
NM_024874,139,119,82,64,52
NM_001265614,118,108,91,57,64
NM_024876,151,77,65,38,33
NM_024693,97,100,73,44,29
NM_001033503,145,123,100,50,46
NM_017787,25,40,20,31,21
NM_020207,49,59,55,52,45
NM_032779,50,28,37,23,17
NM_017409,73,55,27,28,19
NM_012470,313,238,138,127,128
NM_003286,549,445,302,282,203
NM_016520,276,229,131,115,111
NM_003280,6,2,1,2,2
NM_001168399,27,21,9,3,6
NM_001300850,77,79,90,75,91
NM_001286636,55,49,43,29,25
NM_004943,166,194,145,132,98
NM_001042459,86,48,31,22,22
NM_004946,6,4,4,3,1
NM_004947,13,10,7,15,17
NM_012474,730,585,293,175,160
NM_001324323,17,8,5,4,4
NM_001199922,27,17,12,7,10
NM_178495,50,32,33,22,15
NM_003336,172,181,113,58,49
NM_178582,307,255,151,72,45
NM_001170881,24,27,20,12,12
NM_006012,583,446,205,151,151
NM_006010,511,410,239,144,118
NM_006545,79,72,48,41,43
NM_006014,139,113,59,35,32
NM_006547,234,137,116,83,70
NM_032494,89,63,41,29,20
NM_003069,534,346,219,179,159
NM_152307,265,253,209,127,82
NM_152280,402,397,280,233,173
NM_001297555,393,374,228,211,186
NM_001128917,429,426,214,145,124
NM_001128918,110,133,97,86,80
NM_015397,108,108,85,48,52
NM_001257273,102,56,63,34,26
NM_001282717,2,3,3,3,4
NM_001204803,153,117,91,60,59
NM_032451,43,54,49,29,22
NM_152415,71,71,64,32,25
NM_032453,28,11,14,10,11
NM_032452,4,11,8,8,4
NM_032454,101,104,59,35,38
NM_152412,12,3,4,6,6
NM_032458,157,111,59,44,39
NM_015392,63,57,42,28,17
NM_152419,53,34,17,23,17
NM_015897,239,188,145,114,106
NM_001293640,200,116,73,68,73
NM_001304763,263,249,216,163,99
NM_152282,51,24,17,13,10
NM_203453,9,11,5,4,3
NM_003725,4,2,4,1,2
NM_001257180,140,136,92,51,53
NM_001346914,6,6,10,3,2
NM_001243332,596,534,337,235,183
NM_001319303,52,48,32,23,16
NM_001318809,46,21,19,17,14
NM_002622,183,122,64,30,47
NM_001330278,55,41,16,20,11
NM_018188,212,158,108,94,87
NM_001271848,23,11,11,14,12
NM_015341,728,559,379,272,290
NM_001145847,241,152,141,82,65
NM_018181,22,9,13,17,22
NM_018180,118,77,73,52,41
NM_018186,136,94,66,73,43
NM_018184,126,128,71,40,42
NM_001127649,51,47,35,28,18
NM_002624,911,696,328,238,217
NM_002623,179,165,92,61,90
NM_013400,88,121,125,55,35
NM_145298,19,7,5,8,1
NM_001318371,14,15,6,5,3
NM_001144026,153,112,122,98,86
NM_001291869,200,190,118,102,85
NM_014230,1021,768,445,399,374
NM_014648,80,45,30,22,35
NM_001256054,57,41,15,14,12
NM_005932,59,38,27,28,18
NM_001291866,595,478,317,232,184
NM_005934,399,438,337,279,215
NM_001291860,219,248,228,213,148
NM_006515,40,35,17,14,12
NM_005937,61,62,67,54,62
NM_018983,178,115,70,46,43
NM_018982,74,42,55,29,23
NM_015461,116,89,101,83,74
NM_001193532,23,11,4,6,7
NM_015465,228,169,130,104,92
NM_001170464,59,73,55,23,34
NM_015469,226,187,155,90,58
NM_018988,6,4,4,5,2
NM_001172,93,93,68,48,28
NM_170589,236,192,122,107,98
NM_001352982,25,24,7,10,6
NM_001289984,26,14,13,16,12
NM_033274,190,161,93,83,60
NM_004279,310,228,141,96,125
NM_013342,157,116,54,37,26
NM_145291,15,13,9,10,5
NM_001076678,1,3,2,2,1
NM_001076675,7,3,5,6,5
NM_018361,217,205,151,85,97
NM_001353053,3401,2597,1569,1179,735
NM_052937,29,12,12,5,5
NM_145294,15,20,38,32,49
NM_052932,545,419,157,101,105
NM_021961,144,130,85,51,45
NM_021960,1718,722,322,252,246
NM_001242673,618,509,349,224,215
NM_001163257,6,5,15,12,9
NM_021089,243,149,125,69,54
NM_015245,717,560,343,297,270
NM_001288760,12,9,9,9,2
NM_001170790,124,89,61,47,43
NM_153002,12,2,22,16,14
NM_006969,37,20,11,10,5
NM_033417,167,141,91,76,71
NM_033414,178,123,115,90,68
NM_001099791,85,78,52,34,22
NM_033410,19,21,14,12,11
NM_006150,32,30,25,14,13
NM_007240,367,345,198,121,112
NM_033418,15,4,7,3,5
NM_033419,34,41,29,20,16
NM_001318957,10,8,12,7,7
NM_001329941,14,11,8,6,2
NM_001318950,3,3,4,3,1
NM_001329944,165,102,50,59,65
NM_171982,212,222,151,122,81
NM_001696,157,134,85,51,54
NM_014840,13,36,17,12,12
NM_001326416,133,110,91,65,45
NM_014846,241,194,134,111,106
NM_014844,131,122,102,88,84
NM_014845,28,22,14,9,10
NM_001320842,89,82,36,34,28
NM_001320845,117,102,58,35,30
NM_001320848,5,9,5,3,2
NM_080546,128,146,76,55,33
NM_022059,10,14,14,6,2
NM_015938,177,110,68,38,43
NM_001142537,1,4,1,4,1
NM_001351059,20,23,15,9,5
NM_024782,335,280,183,137,133
NM_181581,19,11,16,5,10
NM_001351165,110,79,51,44,44
NM_012112,766,623,369,405,378
NM_012110,44,29,23,10,20
NM_199287,365,275,152,117,95
NM_007242,91,87,54,33,32
NM_174931,71,64,48,34,41
NM_001329495,202,119,81,55,42
NM_001142730,71,45,40,34,25
NM_178009,18,7,18,8,9
NM_201274,113,190,156,141,153
NM_178001,649,476,312,214,150
NM_001173517,95,88,53,34,50
NM_015306,473,418,309,214,255
NM_001304372,70,76,50,29,27
NM_182557,167,243,199,168,123
NM_001005198,3,1,5,1,2
NM_001350234,9,7,10,4,4
NM_001350236,258,215,122,100,81
NM_001350237,225,168,84,81,86
NM_004403,89,69,53,46,32
NM_173582,64,34,34,23,17
NM_001286974,339,364,228,149,150
NM_173587,136,86,83,48,44
NM_001318334,12,8,5,1,1
NM_001287801,87,83,49,35,45
NM_004716,30,47,22,28,21
NM_004715,205,226,124,84,64
NM_004712,887,817,523,434,390
NM_004711,93,78,37,32,12
NM_004710,212,205,100,57,42
NM_001330672,191,205,139,127,156
NM_001330677,349,258,206,157,117
NM_000419,32,27,27,10,12
NM_080862,41,64,38,26,17
NM_203458,15,6,16,19,18
NM_000410,13,16,3,8,3
NM_001173489,25,7,3,4,1
NM_001309452,226,190,90,67,70
NM_000416,135,117,69,44,31
NM_006844,287,281,190,137,110
NM_001285439,188,164,112,71,75
NM_006841,18,16,7,8,4
NM_001251962,72,54,81,52,36
NM_001040436,195,187,131,73,62
NM_006848,144,150,63,41,34
NM_001354067,116,106,82,55,31
NM_001351364,52,44,18,21,32
NM_004579,65,49,34,18,21
NM_001329239,1023,634,368,259,303
NM_005830,84,68,45,28,24
NM_004573,8,8,9,1,5
NM_004571,118,104,95,51,42
NM_001329237,263,189,123,113,94
NM_004577,116,106,79,49,34
NM_004574,36,27,16,4,10
NM_001300860,565,387,237,213,196
NM_001199053,40,17,14,10,11
NM_001321007,6,9,5,4,10
NM_001040455,17,23,20,16,18
NM_001305009,93,77,42,31,29
NM_006818,633,405,199,126,116
NM_021128,687,512,243,147,108
NM_052880,9,13,5,2,2
NM_001346127,61,45,28,24,12
NM_020368,148,86,51,45,38
NM_020365,252,185,101,77,87
NM_000426,1017,709,534,404,387
NM_020360,105,66,48,17,19
NM_020362,138,120,114,75,45
NM_144589,29,20,12,5,6
NM_000429,7,6,10,6,5
NM_172362,88,46,49,47,51
NM_001287757,38,43,17,11,30
NM_172364,13,8,5,3,5
NM_172366,14,10,8,10,5
NM_144582,235,185,97,91,74
NM_001349732,43,26,15,6,9
NM_001321882,188,113,80,61,62
NM_004405,54,71,33,21,22
NM_001301268,15,9,5,3,5
NM_006811,248,207,126,99,87
NM_152900,75,59,53,37,29
NM_181458,80,45,37,34,26
NM_001304835,24,22,18,13,6
NM_006817,369,284,127,87,81
NM_001193333,128,111,79,58,41
NM_182978,31,18,5,5,6
NM_001193331,24,20,9,7,10
NM_001166237,65,44,44,24,17
NM_006717,221,185,124,82,87
NM_138439,52,40,16,9,13
NM_182972,188,140,94,58,51
NM_006713,557,410,283,175,184
NM_003334,2640,2194,1372,974,791
NM_002018,486,362,234,247,177
NM_138959,26,23,27,20,8
NM_002015,113,58,39,39,21
NM_001010866,183,172,205,92,73
NM_001010867,70,91,45,38,38
NM_013234,1643,1300,680,483,422
NM_013235,163,156,119,100,111
NM_013236,513,377,287,228,182
NM_013232,55,74,63,26,24
NM_007002,1552,1499,878,639,539
NM_001080496,75,61,32,22,20
NM_001080493,20,21,19,9,13
NM_178170,12,13,8,5,8
NM_001303471,127,95,84,38,49
NM_006332,102,63,29,25,28
NM_007345,28,25,50,32,42
NM_004092,682,546,283,188,147
NM_001164407,9,15,9,4,1
NM_001167830,253,183,136,77,73
NM_001126111,29,30,23,19,16
NM_153631,45,18,24,16,14
NM_003338,65,48,21,23,20
NM_001252039,782,625,366,237,198
NM_006219,11,7,5,3,5
NM_004093,2,2,7,1,1
NM_001136050,42,27,12,13,14
NM_199180,10,3,3,4,6
NM_003498,16,8,8,3,3
NM_001114600,211,117,48,39,34
NM_004521,613,616,390,359,382
NM_003491,308,235,113,72,69
NM_003493,30,17,4,2,2
NM_003492,10,3,1,3,1
NM_003495,42,58,17,18,10
NM_020133,67,78,53,36,25
NM_001287212,7,14,10,11,4
NM_207368,340,274,100,76,57
NM_004094,625,407,279,204,212
NM_020132,48,29,24,11,5
NM_001142749,5,3,1,2,3
NM_001338,2,2,3,1,1
NM_020134,193,153,116,76,53
NM_001346270,20,19,13,16,9
NM_014779,251,182,136,109,89
NM_004175,1254,1082,659,328,338
NM_004095,515,407,151,105,103
NM_004528,272,234,178,118,81
NM_014615,428,462,396,309,182
NM_014613,304,246,156,116,101
NM_005544,228,418,384,221,190
NM_014611,396,268,235,234,263
NM_005898,1521,1119,583,517,531
NM_005897,77,40,38,34,37
NM_001163391,49,38,30,24,28
NM_004523,677,492,339,286,300
NM_001301043,34,21,8,7,8
NM_003728,458,311,176,191,154
NM_003726,2,1,2,1,6
NM_003721,370,311,196,112,70
NM_001130963,187,154,75,72,50
NM_014503,455,295,291,184,128
NM_032420,9,7,8,3,4
NM_052899,201,337,232,108,91
NM_014478,176,137,63,46,46
NM_014476,1070,1096,592,390,323
NM_014475,1,5,2,2,1
NM_001142393,188,167,108,97,76
NM_152601,9,10,15,7,6
NM_152600,251,144,48,56,44
NM_005766,182,193,103,113,110
NM_152609,77,67,66,43,38
NM_001005851,15,11,7,3,4
NM_001005850,17,23,21,11,15
NM_152353,3,5,1,2,1
NM_005768,138,117,62,37,51
NM_032664,8,3,8,6,2
NM_005098,261,240,128,76,54
NM_198458,1,5,1,2,1
NM_176895,19,21,17,14,3
NM_001127582,76,40,28,27,17
NM_001267578,303,290,218,152,163
NM_001185009,108,75,48,24,33
NM_001318492,93,71,30,23,17
NM_001318038,61,41,45,27,17
NM_001144878,78,63,42,29,32
NM_001352510,181,163,137,72,69
NM_001346581,502,275,173,162,155
NM_145799,417,378,174,168,117
NM_001350502,29,27,20,22,17
NM_145798,38,29,18,9,25
NM_173834,118,109,62,54,40
NM_001348097,845,809,566,311,302
NM_022725,65,50,37,14,19
NM_001350918,7,10,8,6,5
NM_152667,42,23,14,16,13
NM_001278535,17,10,4,4,6
NM_005782,3858,3702,2055,1362,1177
NM_053274,118,88,57,44,35
NM_053275,546,486,274,227,203
NM_001242811,10,16,9,11,9
NM_015463,141,125,73,42,23
NM_032359,73,66,32,27,25
NM_001040011,98,62,43,28,19
NM_032356,547,424,226,138,129
NM_001322383,22,32,18,9,8
NM_001278689,21,25,9,12,16
NM_001033549,483,361,216,148,123
NM_014881,33,27,23,14,18
NM_032355,52,36,41,39,27
NM_015462,762,617,432,312,269
NM_000671,311,198,116,62,69
NM_001005271,430,354,338,259,343
NM_032601,45,36,22,12,14
NM_004766,572,311,243,205,140
NM_018649,154,135,74,65,56
NM_001242409,31,18,29,25,22
NM_015702,273,276,199,124,132
NM_015703,174,163,83,66,49
NM_015700,96,84,44,48,42
NM_032603,1773,1396,1053,730,504
NM_001080497,41,24,24,15,3
NM_015704,64,53,30,29,21
NM_006145,807,360,193,207,149
NM_182710,231,207,143,117,118
NM_138384,294,301,196,121,82
NM_138386,167,117,80,54,38
NM_018948,417,422,189,142,99
NM_001278352,262,192,111,92,85
NM_138383,107,123,115,94,89
NM_001282604,197,140,79,48,40
NM_001282606,59,47,57,39,39
NM_001278158,65,60,64,39,20
NM_001009984,82,53,67,42,50
NM_014435,47,46,32,23,10
NM_001730,20,43,25,14,7
NM_001731,273,174,90,78,68
NM_144772,336,244,159,106,91
NM_001288723,82,88,79,44,34
NM_001288724,117,83,46,38,37
NM_144775,49,41,38,23,25
NM_144778,51,44,22,18,29
NM_001130517,264,221,125,87,69
NM_001304331,12,25,21,22,18
NM_021198,261,242,133,83,77
NM_006999,20,30,20,13,19
NM_021194,121,139,105,56,32
NM_032360,218,197,119,67,65
NM_018940,14,7,11,3,10
NM_032344,90,77,47,35,29
NM_001322288,8,4,4,3,1
NM_014580,59,66,44,21,16
NM_001322963,4,5,2,3,2
NM_004385,3585,2785,1693,983,991
NM_004380,594,920,834,672,578
NM_014585,41,48,36,45,18
NM_005002,470,378,225,154,151
NM_015466,496,503,402,334,248
NM_024326,44,22,26,18,12
NM_024105,49,53,41,33,18
NM_001318499,91,86,48,28,41
NM_001164116,26,20,6,3,7
NM_024103,68,69,54,28,29
NM_014614,596,495,384,282,305
NM_024109,35,59,67,36,31
NM_001320032,37,28,31,38,29
NM_017640,12,8,8,9,7
NM_017643,59,35,23,28,16
NM_017645,19,21,11,3,10
NM_001320526,56,59,25,13,19
NM_017647,758,484,307,325,279
NM_017646,211,181,121,104,72
NM_017649,67,75,46,35,44
NM_024855,151,121,71,60,46
NM_032346,152,121,81,57,47
NM_001002264,4,3,1,3,2
NM_001606,69,102,136,102,79
NM_020186,252,191,116,71,57
NM_001083602,149,148,131,89,108
NM_014431,69,82,53,35,17
NM_199341,87,89,86,47,28
NM_001350283,121,101,99,48,60
NM_080881,984,1026,651,419,406
NM_014508,77,61,35,25,17
NM_024816,80,91,46,29,38
NM_024817,60,45,23,30,27
NM_024814,126,107,81,49,29
NM_024815,16,11,13,10,4
NM_024812,16,14,7,8,6
NM_024813,80,61,34,33,34
NM_178836,27,31,15,9,5
NM_178832,7,4,3,2,1
NM_178833,16,12,2,7,8
NM_024818,137,81,53,45,38
NM_178831,83,123,72,52,25
NM_203390,109,86,48,48,30
NM_175888,33,21,19,9,8
NM_004649,229,218,121,83,44
NM_001286617,231,192,107,60,48
NM_001042432,60,56,39,32,23
NM_001011658,10,7,8,3,4
NM_001286613,134,130,84,84,80
NM_001286611,152,150,97,70,70
NM_004960,3332,2617,1337,1235,1206
NM_004965,60,40,14,15,11
NM_001330112,26,24,20,12,6
NM_001195432,79,61,47,25,27
NM_001135638,192,159,100,105,93
NM_001199942,61,45,44,28,36
NM_001135635,273,208,152,94,87
NM_001320608,50,30,17,16,12
NM_001135147,21,20,12,6,7
NM_006039,774,721,486,430,318
NM_001321732,57,65,46,35,37
NM_001202554,25,13,12,16,10
NM_006033,16,15,14,15,8
NM_001193457,191,146,89,69,77
NM_006035,243,283,228,221,268
NM_006036,431,270,214,193,136
NM_006037,163,208,148,119,91
NM_006526,469,215,161,131,127
NM_006527,708,619,363,224,205
NM_006520,31,18,18,5,22
NM_006521,214,103,76,69,55
NM_007039,47,85,78,53,60
NM_001324355,46,29,19,13,5
NM_001128933,250,140,76,73,75
NM_001139499,71,50,41,23,21
NM_001242400,4,11,1,7,2
NM_001042472,108,74,45,19,30
NM_198721,79,53,32,30,23
NM_004265,697,448,333,307,214
NM_006063,975,742,284,125,90
NM_001079839,408,340,225,142,140
NM_001323955,339,225,151,130,115
NM_032477,550,496,339,207,177
NM_032476,133,59,30,36,27
NM_032472,89,54,39,41,17
NM_004645,161,99,76,60,57
NM_032479,43,39,30,9,10
NM_032478,582,526,350,252,244
NM_001037813,8,16,17,6,12
NM_001308363,442,381,303,220,162
NM_007106,10,7,8,3,8
NM_001321807,86,43,49,26,38
NM_001098515,45,35,29,12,19
NM_001184998,85,74,50,66,75
NM_001278513,342,306,179,174,175
NM_001098512,154,130,68,61,54
NM_000055,255,144,103,78,62
NM_001184992,23,29,19,20,9
NM_013390,100,116,87,61,52
NM_013397,31,27,11,10,9
NM_001306082,79,61,55,29,26
NM_001896,285,260,168,123,107
NM_018161,76,66,49,41,39
NM_004259,82,42,32,48,30
NM_018164,106,85,71,56,62
NM_001290322,53,31,44,37,35
NM_018166,161,117,102,55,28
NM_018169,58,38,26,19,19
NM_032756,11,7,6,4,3
NM_002613,65,31,29,23,27
NM_002358,281,273,176,112,132
NM_001166269,100,61,23,28,26
NM_002601,101,90,30,20,24
NM_002607,72,115,74,35,26
NM_002606,85,45,40,36,28
NM_002605,21,28,33,20,21
NM_002356,2102,1670,763,641,481
NM_001329585,50,39,25,30,26
NM_001039887,135,145,86,56,57
NM_001039885,87,111,123,75,46
NM_001251,26,18,7,12,5
NM_014284,421,387,312,197,156
NM_014285,350,276,185,117,101
NM_014286,89,106,74,77,43
NM_014287,87,46,24,17,21
NM_014280,373,230,136,94,97
NM_005956,336,256,142,121,102
NM_005952,42,37,18,22,14
NM_005953,43,30,11,12,13
NM_018704,203,145,88,71,70
NM_018706,140,95,54,30,42
NM_001048265,17,15,8,5,7
NM_001349655,57,32,20,18,29
NM_033251,1208,928,589,421,405
NM_033254,186,145,149,81,53
NM_018708,163,132,137,99,84
NM_033257,48,43,22,21,14
NM_001171167,40,40,38,40,22
NM_001282450,52,47,30,18,20
NM_001349553,54,47,24,21,28
NM_004640,1489,1179,975,722,800
NM_001278235,89,71,37,41,25
NM_005652,209,149,85,66,73
NM_138286,11,4,2,1,4
NM_007109,54,55,52,41,25
NM_001267803,70,56,38,24,30
NM_001163724,8,9,5,1,1
NM_021948,4,5,5,5,2
NM_021947,57,36,13,14,11
NM_021944,29,16,15,11,9
NM_021943,444,389,198,165,132
NM_152293,59,65,20,34,22
NM_032783,52,43,24,18,12
NM_001267809,1337,1014,636,446,452
NM_002431,315,237,167,78,77
NM_015394,23,21,14,4,10
NM_001077525,73,71,52,49,37
NM_001329928,43,38,20,22,23
NM_004252,315,234,173,125,74
NM_014862,52,52,41,30,36
NM_014864,81,63,35,33,37
NM_014865,1506,1143,612,480,460
NM_014867,80,53,37,26,23
NM_005370,351,361,251,143,148
NM_001326477,7,6,4,2,1
NM_001278480,56,38,29,38,27
NM_001005463,569,519,399,253,228
NM_206827,19,11,8,3,4
NM_001098482,279,261,176,151,94
NM_001099269,89,73,45,40,30
NM_012139,42,35,15,19,13
NM_015231,748,588,402,302,281
NM_001351607,17,17,17,15,11
NM_213611,2090,1476,851,602,531
NM_001242758,662,555,322,255,201
NM_012135,56,28,40,22,22
NM_012426,1031,579,480,440,357
NM_015603,161,125,50,62,46
NM_012425,147,92,52,43,36
NM_012423,488,414,220,189,156
NM_012420,172,74,73,45,48
NM_012421,184,112,86,86,65
NM_001035235,250,205,146,91,93
NM_001330479,86,51,28,33,21
NM_012428,386,289,135,101,89
NM_012429,58,40,34,13,16
NM_001014765,11,10,8,1,1
NM_001014764,88,62,54,29,34
NM_001014763,648,455,206,175,162
NM_001141969,457,377,269,221,226
NM_152833,7,15,7,6,6
NM_003601,796,608,381,318,307
NM_003511,1221,1335,969,758,477
NM_206915,668,509,223,144,118
NM_206914,31,15,13,10,4
NM_001350214,116,98,92,82,72
NM_001345891,33,19,27,14,23
NM_001287436,122,118,94,62,68
NM_001198956,92,109,76,55,62
NM_001286423,7,5,5,4,3
NM_001198953,119,138,92,46,33
NM_004778,3,5,4,2,1
NM_001003681,163,177,114,81,70
NM_004774,219,204,155,108,129
NM_001287821,87,78,53,31,37
NM_001281439,143,143,74,50,44
NM_002529,14,8,5,6,1
NM_001330614,280,186,153,122,109
NM_001195220,48,38,24,23,32
NM_001330617,38,14,20,14,8
NM_001326297,323,270,169,121,127
NM_001173454,327,265,178,107,113
