AccNum,GeneName
NM_015060,AVL9
NM_001130083,ABLIM2
NM_178173,CCDC36
NM_001346992,ARV1
NM_173814,PRTG
NM_001130089,KARS
NM_173811,HARBI1
NM_005190,CCNC
NM_006289,TLN1
NM_152259,TICRR
NM_001071775,MZT1
NM_014077,FAM32A
NM_001351082,ZDHHC6
NM_030578,B9D2
NM_030579,CYB5B
NM_178175,LHFPL1
NM_030571,NDFIP1
NM_001280542,DPF3
NM_001258274,MLH1
NM_001258272,WDR89
NM_030576,LIMD2
NM_001350213,TMSB15B
NM_001284259,KIF20B
NM_058243,BRD4
NM_058246,DNAJB6
NM_001351527,SETX
NM_005198,CHKB
NM_144713,RMDN2
NM_000407,GP1BB
NM_002245,KCNK1
NM_005199,CHRNG
NM_007103,NDUFV1
NM_001134422,CDV3
NM_145315,AFG1L
NM_145270,PRR35
NM_006834,RAB32
NM_001321513,Sep-10
NM_030758,OSBP2
NM_030759,NRBF2
NM_030755,TMX1
NM_001304563,INO80E
NM_001198525,TCF7L2
NM_001350106,PAQR3
NM_001193268,EML2
NM_017761,PNRC2
NM_017767,SLC39A4
NM_021633,KLHL12
NM_021632,ZNF350
NM_017768,LRRC40
NM_017769,G2E3
NM_021639,GPBP1L1
NM_006355,TRIM38
NM_001329544,PTDSS2
NM_170783,ZNRD1
NM_178819,GPAT4
NM_001297734,ZNF417
NM_024038,TRIR
NM_198969,AES
NM_001135597,CCDC88A
NM_178335,CCDC50
NM_006350,FST
NM_015688,FAM184B
NM_001320399,PCNP
NM_018206,VPS35
NM_001281765,EPHA5
NM_203298,CHCHD1
NM_017508,SOX6
NM_001013660,FRRS1
NM_000885,ITGA4
NM_001105198,TMEM177
NM_207459,TEX19
NM_000238,KCNH2
NM_000232,SGCB
NM_000234,LIG1
NM_000235,LIPA
NM_001243746,FAM20A
NM_001243212,CCER2
NM_006178,NSF
NM_001105540,DGKZ
NM_139069,MAPK9
NM_003455,ZNF202
NM_003454,ZNF200
NM_006177,NRL
NM_139062,CSNK1D
NM_001293725,TAF4B
NM_153710,STKLD1
NM_001351504,NCBP1
NM_153712,TTL
NM_001286084,TRMT112
NM_001351502,FKTN
NM_024776,PEAK1
NM_001297432,MAEA
NM_004897,MINPP1
NM_001297435,FAM53A
NM_001195685,LYPD6
NM_001251905,APPL2
NM_001317061,RIPK1
NM_001317062,WDR77
NM_001320546,WDR6
NM_001348437,GPR68
NM_001014979,CCDC189
NM_001080450,BEND3
NM_001321018,UBA52
NM_024911,WLS
NM_001080453,INTS1
NM_139283,PPTC7
NM_139281,WDR36
NM_006397,RNASEH2A
NM_001085447,CCDC173
NM_199285,PRR19
NM_145212,MRPL30
NM_004548,NDUFB10
NM_001243776,CEP57
NM_001316354,COPS3
NM_001081492,KRT80
NM_001348531,KNOP1
NM_001352086,CCDC91
NM_001166386,MAGEA12
NM_001039762,FAM196A
NM_001184705,HADH
NM_001374,DNASE1L2
NM_024663,NPEPL1
NM_024662,NAT10
NM_024667,VPS37B
NM_005853,IRX5
NM_005851,CDK2AP2
NM_005850,SF3B4
NM_005857,ZMPSTE24
NM_005854,RAMP2
NM_005859,PURA
NM_005858,AKAP8
NM_018622,PARL
NM_006922,SCN3A
NM_001305082,NAT9
NM_002492,NDUFB5
NM_002496,NDUFS8
NM_001252612,ZNF638
NM_002495,NDUFS4
NM_001349451,SETD5
NM_001287237,COMMD5
NM_017762,MTMR10
NM_001204446,AP5S1
NM_001136108,R3HCC1
NM_152393,KLHL40
NM_152391,PQLC3
NM_152390,TMEM178A
NM_152395,NUDT16
NM_032287,RTL6
NM_199001,CYSRT1
NM_033066,MPP4
NM_003596,TPST1
NM_001322437,HNRNPH3
NM_014939,TRAPPC8
NM_001025579,NDEL1
NM_003000,SDHB
NM_001318380,NUDT14
NM_001318381,INVS
NM_001320942,IREB2
NM_014517,UBP1
NM_018339,RFK
NM_003001,SDHC
NM_015210,MTCL1
NM_015214,DDHD2
NM_018335,ZNF839
NM_001313954,AURKB
NM_001195144,ANKRD44
NM_012079,DGAT1
NM_001127500,MET
NM_001313959,AFF1
NM_012073,CCT5
NM_001083536,FGD3
NM_001083538,POTEE
NM_005144,HR
NM_005147,DNAJA3
NM_005146,SART1
NM_024877,CNTD2
NM_005149,TBX19
NM_001178061,SEMA6C
NM_001354107,ATAD2B
NM_001354103,FAM192A
NM_001810,CENPB
NM_001354459,PLPP5
NM_012291,ESPL1
NM_012293,PXDN
NM_001355274,FBLL1
NM_012294,RAPGEF5
NM_001918,DBT
NM_001919,ECI1
NM_001916,CYC1
NM_001254752,UQCRB
NM_004435,ENDOG
NM_001912,CTSL
NM_004431,EPHA2
NM_199290,NACA2
NM_001321167,ARHGAP44
NM_001321160,METTL8
NM_001195304,BBIP1
NM_001353828,MOK
NM_201442,C1S
NM_001288631,FAM222B
NM_000530,MPZ
NM_006948,HSPA13
NM_019034,RHOF
NM_006947,SRP72
NM_001008491,Sep-02
NM_001008493,ENAH
NM_020808,SIPA1L2
NM_020802,CEP126
NM_020804,PACSIN1
NM_020807,ZNF319
NM_020806,GPHN
NM_001620,AHNAK
NM_020202,NIT2
NM_020753,CASKIN2
NM_001624,CRYBG1
NM_145017,PPP1R32
NM_020205,OTUD7B
NM_001627,ALCAM
NM_020759,STARD9
NM_020209,SHD
NM_017706,WDR55
NM_001321702,RPS9
NM_001321703,NCOA2
NM_001294145,SSB
NM_198277,SLC37A2
NM_198274,SMYD1
NM_032856,WDR73
NM_003907,EIF2B5
NM_198273,LYSMD3
NM_032853,MUM1
NM_018114,DALRD3
NM_001080849,DNLZ
NM_001040284,PAPD5
NM_018117,WDR11
NM_001278209,NUP153
NM_001278205,HSPA14
NM_001009894,C12orf29
NM_018111,C19orf73
NM_025187,C16orf70
NM_002764,PRPS1
NM_025185,TANC2
NM_016656,RRAGB
NM_001145306,CDK6
NM_025180,CEP63
NM_016651,DACT1
NM_024112,C9orf16
NM_025189,ZNF430
NM_025188,TRIM45
NM_001303253,ACAT2
NM_007165,SF3A2
NM_007167,ZMYM6
NM_007166,PICALM
NM_000396,CTSK
NM_016599,MYOZ2
NM_000393,COL5A2
NM_000392,ABCC2
NM_000391,TPP1
NM_000390,CHM
NM_001042454,TGFB1I1
NM_001033112,PAIP2
NM_003842,TNFRSF10B
NM_001128636,ELFN1
NM_001167602,NEU4
NM_203351,MAP3K3
NM_003844,TNFRSF10A
NM_003845,DYRK4
NM_001167608,RHBDD1
NM_003848,SUCLG2
NM_003849,SUCLG1
NM_001134363,RBM20
NM_001351973,CMC2
NM_001048249,SMIM15
NM_019042,PUS7
NM_001010924,FAM171A1
NM_000975,RPL11
NM_001199815,GGCT
NM_001242607,NCAM1
NM_024052,GID4
NM_024050,DDA1
NM_024057,NUP37
NM_014908,DOLK
NM_024059,FNDC11
NM_001205262,RAD54B
NM_001160389,TRPT1
NM_018848,MKKS
NM_145686,MAP4K4
NM_007104,RPL10A
NM_003352,SUMO1
NM_001349935,TOR1AIP2
NM_001206997,C4orf22
NM_018663,PXMP2
NM_001324393,HMBOX1
NM_018844,BCAP29
NM_018842,BAIAP2L1
NM_024589,ROGDI
NM_024581,FAM184A
NM_001323623,GNL2
NM_024583,SCRN3
NM_001323625,ACP6
NM_024585,ARMC7
NM_018843,SLC25A40
NM_014906,PPM1E
NM_031485,GRWD1
NM_018841,GNG12
NM_001130992,RBP1
NM_153369,MFSD4B
NM_002696,POLR2G
NM_001286748,MRPS27
NM_016948,PARD6A
NM_020708,SLC12A5
NM_006764,IFRD2
NM_153365,TAPT1
NM_153367,ZCCHC24
NM_014306,RTCB
NM_017412,FZD3
NM_006767,LZTR1
NM_001354837,LOC100128242
NM_001487,BLOC1S1
NM_001100159,C7orf57
NM_005440,RND2
NM_005441,CHAF1B
NM_001142854,SPATC1L
NM_005443,PAPSS1
NM_005445,SMC3
NM_005446,P2RX6
NM_005447,RASSF9
NM_021982,SEC24A
NM_014737,RASSF2
NM_080836,STK35
NM_001040425,U2AF1L4
NM_080832,PABPC5
NM_001302617,ACYP1
NM_018433,KDM3A
NM_001281521,MCM8
NM_001291981,PTPRK
NM_003662,PIR
NM_153695,ZNF367
NM_003660,PPFIA3
NM_018434,RNF130
NM_018439,IMPACT
NM_018438,FBXO6
NM_002005,FES
NM_002828,PTPN2
NM_001206796,PKM
NM_002395,ME1
NM_002821,PTK7
NM_002396,ME2
NM_002827,PTPN1
NM_002826,QSOX1
NM_002825,PTN
NM_004118,FOXS1
NM_005628,SLC1A5
NM_001318716,KBTBD4
NM_001190972,C8orf88
NM_152701,ABCA13
NM_005626,SRSF4
NM_152703,SAMD9L
NM_005622,ACSM3
NM_032217,ANKRD17
NM_004114,FGF13
NM_001159323,PLA2G4C
NM_003168,SUPT4H1
NM_139126,PPIL4
NM_004111,FEN1
NM_001352472,ZNF248
NM_002766,PRPSAP1
NM_030806,C1orf21
NM_001321952,ZNF749
NM_001143943,EFCAB2
NM_006016,CD164
NM_004112,FGF11
NM_133487,RAD51
NM_001317950,AKNA
NM_001163812,TWNK
NM_001256126,CERS6
NM_152568,NKX6-3
NM_006546,IGF2BP1
NM_181352,ATF7IP
NM_015662,IFT172
NM_015665,AAAS
NM_018298,MCOLN3
NM_018297,NGLY1
NM_007013,WWP1
NM_018290,PGM2
NM_002539,ODC1
NM_002538,OCLN
NM_183238,ZNF605
NM_001352697,PTK2
NM_001352691,SLC39A11
NM_152617,RNF168
NM_002531,NTSR1
NM_002533,NVL
NM_002535,OAS2
NM_007014,WWP2
NM_001144000,AGAP5
NM_001144002,CTPS2
NM_001270550,MDK
NM_001310127,ZNF888
NM_001320038,LOC730098
NM_001300954,ACER3
NM_006031,PCNT
NM_015004,EXOSC7
NM_003337,UBE2B
NM_015001,SPEN
NM_007130,ZNF41
NM_015009,PDZRN3
NM_001134999,FERMT2
NM_001113482,MANEAL
NM_025263,PRR3
NM_001282506,MUC20
NM_001297652,DDR1
NM_001129899,KRBOX4
NM_139170,C16orf71
NM_004623,TTC4
NM_000637,GSR
NM_002695,POLR2E
NM_017445,H2BFS
NM_025265,TSEN2
NM_053284,WFIKKN1
NM_001301061,BCL7B
NM_001284274,HECTD2
NM_033309,B3GNT9
NM_138558,PPP1R8
NM_001142595,P4HA1
NM_138555,KIF23
NM_033306,CASP4
NM_001322373,CEBPZOS
NM_199511,CCDC80
NM_199044,NSUN4
NM_017444,CHRAC1
NM_134428,RFX3
NM_001165414,LDHA
NM_001319139,AK2
NM_001353127,CEP112
NM_001321571,CAMK2D
NM_017748,CWC25
NM_001320153,CCNL2
NM_001142406,PRELID3A
NM_001350698,ADGRL2
NM_001330133,METTL21A
NM_017746,TEX10
NM_001323935,SNAP47
NM_001002878,THOC5
NM_001009608,SLX4IP
NM_173348,FAM149B1
NM_199037,SCN1B
NM_001042633,SNX21
NM_001348362,WWTR1
NM_001025604,ARRDC2
NM_001171689,AMMECR1
NM_001135575,SMIM13
NM_001013663,PTRHD1
NM_201380,PLEC
NM_001013661,VSIG8
NM_001114132,NBEAL1
NM_016297,PCYOX1
NM_016292,TRAP1
NM_212471,PRKAR1A
NM_001286414,TUBGCP4
NM_032450,MROH1
NM_017520,MPHOSPH8
NM_017950,CCDC40
NM_178493,NOTUM
NM_001281746,MLIP
NM_173690,SCAI
NM_207435,C12orf76
NM_004370,COL12A1
NM_207437,DNAH10
NM_004375,COX11
NM_152411,ZNF786
NM_001201362,HMGN3
NM_001330074,WASHC2C
NM_001001522,TAGLN
NM_001131007,TMEM131L
NM_001297778,NMNAT1
NM_001195518,MICU1
NM_001693,ATP6V1B2
NM_001253699,ERBIN
NM_198390,CMIP
NM_000259,MYO5A
NM_000252,MTM1
NM_198398,ERGIC3
NM_000251,MSH2
NM_032108,SEMA6B
NM_003477,PDHX
NM_006627,POP4
NM_006626,ZBTB6
NM_001160042,IQCC
NM_006158,NEFL
NM_148923,CYB5A
NM_001128616,ARHGEF3
NM_207380,CCDC9B
NM_001128610,USP8
NM_002264,KPNA1
NM_025040,ZNF614
NM_001297419,RAD52
NM_001178014,PCCB
NM_001199179,ATP2C1
NM_016430,PIGP
NM_001317040,GLB1
NM_001199172,MGAT5B
NM_016436,PHF20
NM_001080477,TENM3
NM_001080475,PLEKHM3
NM_001080472,FITM2
NM_020700,PPM1H
NM_001080470,ZNF697
NM_001080479,ARHGEF28
NM_018997,MRPS21
NM_016206,VGLL3
NM_000124,ERCC6
NM_004984,KIF5A
NM_024026,MRPL57
NM_022133,SNX16
NM_000126,ETFA
NM_000871,HTR6
NM_000876,IGF2R
NM_001256932,LOC730183
NM_000875,IGF1R
NM_001012754,NHLRC3
NM_001012755,SLC25A53
NM_001177996,FAM109A
NM_001243766,POMGNT1
NM_001012753,ZNF763
NM_001352272,ZNF529
NM_145254,TMEM170A
NM_001122956,DBNL
NM_002703,PPAT
NM_001278579,ACVR2A
NM_001323265,PRKCQ
NM_018932,PCDHB12
NM_002709,PPP1CB
NM_001326578,STX7
NM_017933,PID1
NM_001351373,EMC4
NM_024649,BBS1
NM_006946,SPTBN2
NM_024646,ZYG11B
NM_024642,GALNT12
NM_002263,KIFC1
NM_024640,YRDC
NM_020998,MST1
NM_001375,DNASE2
NM_025236,RNF39
NM_020160,MEIS3
NM_001201338,SAFB
NM_001282332,TSEN34
NM_001282337,PLS3
NM_001349125,NKTR
NM_001349438,APOBEC3G
NM_031266,HNRNPAB
NM_175039,ST6GALNAC4
NM_178558,ZNF680
NM_001114734,PABPC4L
NM_178557,NAT8L
NM_001317094,NAA60
NM_032683,MPV17L2
NM_017952,PTCD3
NM_020529,NFKBIA
NM_001322141,TANGO2
NM_001039570,KREMEN1
NM_014279,OLFM1
NM_014278,HSPA4L
NM_001318816,TTC9C
NM_014272,ADAMTS7
NM_001318819,BICRAL
NM_016201,AMOTL2
NM_139314,ANGPTL4
NM_025232,REEP4
NM_015541,LRIG1
NM_015279,TBC1D30
NM_078628,MSL3
NM_018357,LARP6
NM_001271014,KTN1
NM_018353,MIS18BP1
NM_015270,ADCY6
NM_018351,FGD6
NM_019001,XRN1
NM_019002,ETAA1
NM_019005,MIOS
NM_019004,ANKIB1
NM_001349286,BAG1
NM_019557,MTFR1L
NM_019008,MIEF1
NM_001270941,JAKMIP2
NM_001270940,XPO6
NM_001318736,CCDC82
NM_001346591,INSIG1
NM_005163,AKT1
NM_001129996,ZNF222
NM_178123,SESTD1
NM_005167,PPM1J
NM_001291030,FAM227A
NM_001005291,SREBF1
NM_152911,PAOX
NM_001321853,JAK1
NM_213590,TRIM13
NM_001258400,FAM187A
NM_001830,CLCN4
NM_213598,ZNF543
NM_001162530,SH3D21
NM_001301275,ZNF169
NM_198582,KLHL30
NM_001127695,CTSA
NM_004414,RCAN1
NM_004143,CITED1
NM_004140,LLGL1
NM_004417,DUSP1
NM_004147,DRG1
NM_001424,EMP2
NM_001425,EMP3
NM_001398,ECH1
NM_001399,EDA
NM_004148,NINJ1
NM_001429,EP300
NM_001938,DR1
NM_004419,DUSP5
NM_001174084,POLL
NM_022733,SMAP2
NM_022735,ACBD3
NM_022737,PLPPR2
NM_022736,MFSD1
NM_022087,GALNT11
NM_001321149,TMEM94
NM_017828,COMMD4
NM_015492,C15orf39
NM_001037494,DYNLL1
NM_015496,VIRMA
NM_015497,TMEM87A
NM_018975,TERF2IP
NM_003068,SNAI2
NM_005101,ISG15
NM_001199207,GTF2IRD1
NM_001278199,SNX2
NM_020829,RIC1
NM_020828,ZFP28
NM_020827,CFAP97
NM_020825,CRAMP1
NM_020824,ARHGAP21
NM_020823,TMEM181
NM_020820,PREX1
NM_020777,SORCS2
NM_020774,MIB1
NM_001642,APLP2
NM_001640,APEH
NM_001641,APEX1
NM_001321726,LOC101928120
NM_001284269,EFCAB11
NM_001649,SHROOM2
NM_016602,CCR10
NM_016603,FAM13B
NM_001143942,RBM24
NM_022551,RPS18
NM_016607,ARMCX3
NM_016604,KDM3B
NM_198253,TERT
NM_139312,YME1L1
NM_016609,SLC22A17
NM_001319850,ARHGAP9
NM_001170747,PIN4
NM_012256,ZNF212
NM_024641,MANEA
NM_001145355,CBWD1
NM_001355256,BRD3OS
NM_001198783,POU2F1
NM_005803,FLOT1
NM_144970,CXorf38
NM_001317906,CDCA2
NM_181304,MRPL52
NM_144976,ZNF564
NM_007147,ZNF175
NM_007144,PCGF2
NM_004169,SHMT1
NM_030651,PRRT1
NM_001166131,EME1
NM_030652,EGFL8
NM_001129819,CYB5R3
NM_001350571,TMTC4
NM_001145018,CCDC153
NM_015589,SAMD4A
NM_203500,KEAP1
NM_003860,BANF1
NM_001308007,EED
NM_003863,DPM2
NM_003864,SAP30
NM_003865,HESX1
NM_003866,INPP4B
NM_001134387,ZDHHC4
NM_001134382,IQSEC1
NM_013402,FADS1
NM_006265,RAD21
NM_013401,RAB3IL1
NM_033046,RTKN
NM_000118,ENG
NM_001002914,KCTD11
NM_001287585,NUP35
NM_006267,RANBP2
NM_001135032,EVA1A
NM_000110,DPYD
NM_000113,TOR1A
NM_144601,CMTM3
NM_144607,CYB5D1
NM_024076,KCTD15
NM_001080393,GXYLT2
NM_001080392,KIAA1147
NM_001080391,SP100
NM_001080397,SLC45A1
NM_001080395,AATK
NM_001145011,C16orf96
NM_001080398,KIAA0368
NM_003213,TEAD4
NM_001170330,C4orf3
NM_032873,UBASH3B
NM_005938,FOXO4
NM_173573,LMNTD2
NM_018285,IMP3
NM_001283021,GMPR2
NM_001042573,ENGASE
NM_001001998,EXOSC10
NM_001272038,RAB13
NM_001001996,GPM6B
NM_001083112,GPD2
NM_001145354,MKLN1
NM_001330518,PCYT2
NM_001008709,PPP1CA
NM_001024401,SBK1
NM_017820,EXD3
NM_005931,MICB
NM_003211,TDG
NM_001261411,SFSWAP
NM_001145045,ZNF286B
NM_003395,WNT9A
NM_003392,WNT5A
NM_001172663,RAB40C
NM_012254,SLC27A5
NM_153347,TMEM86A
NM_018287,ARHGAP12
NM_153331,KCTD6
NM_001042548,FEZ2
NM_001950,E2F4
NM_001483,NIPSNAP2
NM_001100418,REX1BD
NM_001957,EDNRA
NM_014516,CNOT3
NM_014041,SPCS1
NM_014046,MRPS18B
NM_014047,C19orf53
NM_001318485,MRPL20
NM_005429,VEGFC
NM_005426,TP53BP2
NM_005427,TP73
NM_005424,TIE1
NM_014049,ACAD9
NM_005421,TAL2
NM_006458,TRIM3
NM_001243533,PDIK1L
NM_003649,DDO
NM_001243537,CCDC188
NM_005765,ATP6AP2
NM_003130,SRI
NM_003647,DGKE
NM_003640,ELP1
NM_003641,IFITM1
NM_003642,HAT1
NM_001271223,OBSCN
NM_001959,EEF1B2
NM_003107,SOX4
NM_001127361,RNF19B
NM_001346116,PUSL1
NM_001166285,CCT7
NM_032876,AJUBA
NM_001243725,TEX264
NM_001257328,ARRB2
NM_018989,RBM27
NM_001348957,SMIM26
NM_005392,PHF2
NM_152769,CBARP
NM_152766,TMEM256
NM_145259,ACVR1C
NM_032271,TRAF7
NM_032273,TMEM126A
NM_006665,HPSE
NM_032875,FBXL20
NM_001286352,OLFML3
NM_014997,KLHDC10
NM_005710,PQBP1
NM_194326,RPS19BP1
NM_001352450,ZNF133
NM_001166462,MPP1
NM_003214,TEAD3
NM_145253,UBALD1
NM_001023570,IQCB1
NM_033271,BTBD6
NM_001098426,SMARCD2
NM_000956,PTGER2
NM_005714,KCNK7
NM_006662,SRCAP
NM_145064,STAC3
NM_152581,MOSPD2
NM_005716,GIPC1
NM_152588,TMTC2
NM_015395,TECPR1
NM_015646,RAP1B
NM_015645,C1QTNF5
NM_015396,ARMC8
NM_001303047,MYL12A
NM_015641,TES
NM_080491,GAB2
NM_015399,BRMS1
NM_152360,ZNF573
NM_015649,IRF2BP1
NM_032387,WNK4
NM_001040716,PC
NM_001040715,KIAA0895L
NM_002518,NPAS2
NM_002517,NPAS1
NM_002516,NOVA2
NM_002515,NOVA1
NM_002514,NOV
NM_002513,NME3
NM_006902,PRRX1
NM_001004023,DYRK3
NM_001282291,ABCB8
NM_001318739,DCUN1D5
NM_002746,MAPK3
NM_001253845,ADM2
NM_001318733,RHBDL1
NM_001318732,KDELC1
NM_001039771,CBLN3
NM_001008701,ADGRL1
NM_001134415,TBCCD1
NM_018019,MED9
NM_018018,SLC38A4
NM_015028,TNIK
NM_177444,PPFIBP1
NM_176880,NR2C2AP
NM_018011,ARGLU1
NM_018010,IFT57
NM_018013,SOBP
NM_001301129,POLR2F
NM_015027,PDXDC1
NM_005399,PRKAB2
NM_015024,XPO7
NM_001556,IKBKB
NM_001048210,CLCC1
NM_001130042,CRYZ
NM_001346813,ARID1B
NM_015037,ZSWIM8
NM_203425,C17orf82
NM_002741,PKN1
NM_001007,RPS4X
NM_001185012,NDUFA2
NM_001270680,MCU
NM_001297699,SERPINB6
NM_001553,IGFBP7
NM_016131,RAB10
NM_057161,KLHDC3
NM_003693,SCARF1
NM_001003,RPLP1
NM_017503,SURF2
NM_030821,PLA2G12A
NM_030824,ZNF442
NM_001142397,CTIF
NM_006402,LAMTOR5
NM_153271,SNX33
NM_001012267,CENPP
NM_019589,YLPM1
NM_199069,NDUFAF3
NM_138571,HINT3
NM_001308632,POLD1
NM_138576,BCL11B
NM_138574,HDGFL1
NM_001322352,LMAN2L
NM_007257,PNMA2
NM_138578,BCL2L1
NM_000976,RPL12
NM_130386,COLEC12
NM_001329722,TMEM54
NM_007255,B4GALT7
NM_052935,NT5C3B
NM_006409,ARPC1A
NM_001098,ACO2
NM_001329729,HEATR3
NM_000757,CSF1
NM_024605,ARHGAP10
NM_001355457,ZC3H11B
NM_001161520,COG5
NM_000979,RPL18
NM_000978,RPL23
NM_017899,TESC
NM_017728,TMEM104
NM_017896,GID8
NM_017897,OXSM
NM_017722,TRMT1
NM_017723,TOR4A
NM_017720,STAP2
NM_017721,CC2D1A
NM_176795,HRAS
NM_001324136,XPNPEP1
NM_176792,MRPL43
NM_001897,CSPG4
NM_176798,P2RY6
NM_020795,NLGN2
NM_001013649,C2orf68
NM_001290117,TIMM23B
NM_001330588,TPP2
NM_001105573,FBXO45
NM_174869,IDH3G
NM_020244,CHPT1
NM_001975,ENO2
NM_206825,GNL3
NM_006327,TIMM23
NM_001288609,JPT1
NM_001288608,ADAMTSL4
NM_017884,PINX1
NM_001345994,PIGG
NM_004603,STX1A
NM_001351095,IL15RA
NM_001330059,ZDHHC20
NM_004357,CD151
NM_001297753,MAMSTR
NM_001330721,PI4KB
NM_001206427,ATP5MD
NM_001135734,ZNF384
NM_001135732,TOM1
NM_001135733,TP53INP1
NM_030768,ILKAP
NM_000270,PNP
NM_004218,RAB11B
NM_000272,NPHP1
NM_030790,ITFG1
NM_030791,SGPP1
NM_030793,FBXO38
NM_145725,TRAF3
NM_001105570,NUDT19
NM_001293274,CACHD1
NM_032810,ATAD1
NM_001351544,CCDC138
NM_006609,MAP3K2
NM_001264573,KIF18B
NM_198236,ARHGEF11
NM_022457,COP1
NM_000688,ALAS1
NM_001199196,ARMC6
NM_003952,RPS6KB2
NM_000553,WRN
NM_016417,GLRX5
NM_032816,CEP89
NM_001199198,TBC1D23
NM_016410,CHMP5
NM_032818,ARHGEF39
NM_033412,SLC25A51
NM_001161344,CHFR
NM_001085400,RELL1
NM_000686,AGTR2
NM_001303251,ZBED8
NM_031229,RBCK1
NM_003959,HIP1R
NM_017525,CDC42BPG
NM_001098213,HRH1
NM_172230,SYVN1
NM_172231,SUGP1
NM_000850,GSTM4
NM_000852,GSTP1
NM_020642,AKIP1
NM_001136557,GPR107
NM_000859,HMGCR
NM_024074,TMEM38A
NM_145238,ZSCAN20
NM_145230,ATP6V0E2
NM_145232,CTU1
NM_145233,ZNF625
NM_145236,B3GNT7
NM_002729,HHEX
NM_023083,CAPN10
NM_001354680,PRKCD
NM_002726,PREP
NM_031461,CRISPLD1
NM_031463,HSDL1
NM_014849,SV2A
NM_001287390,KYAT1
NM_031464,RPS6KL1
NM_001287392,COMMD6
NM_031466,TRAPPC9
NM_031469,SH3BGRL2
NM_003313,TSTA3
NM_001323981,SLC16A9
NM_001323982,CTNNA1
NM_020648,TWSG1
NM_001164,APBB1
NM_024620,ZNF329
NM_024629,CENPU
NM_024628,SLC12A8
NM_001204830,LIPT1
NM_023933,FAM173A
NM_023934,FUNDC2
NM_023935,DDRGK1
NM_023937,MRPL34
NM_001164617,GPC3
NM_024940,DOCK5
NM_001077191,GPBAR1
NM_001077195,ZNF436
NM_001349419,KLHL24
NM_001077198,ATG9A
NM_001349145,B3GALNT1
NM_002716,PPP2R1B
NM_031206,LAS1L
NM_001130040,SHC1
NM_031209,QTRT1
NM_001013619,HYKK
NM_001256796,P2RX4
NM_005911,MAT2A
NM_001024210,S100A13
NM_001080401,PPM1N
NM_001193485,LIMS1
NM_001256798,NOL4L
NM_178570,RTN4RL2
NM_002111,HTT
NM_001145250,SP9
NM_001042371,PGP
NM_022051,EGLN1
NM_206839,MORF4L1
NM_175075,TDRP
NM_001099670,C8orf59
NM_001346491,TAOK3
NM_001099678,LRRC58
NM_178517,PIGW
NM_171846,LACTB
NM_025146,NAA50
NM_014703,DCAF1
NM_014702,KIAA0408
NM_014704,CEP104
NM_001353790,APBA2
NM_014258,SYCP2
NM_014709,USP34
NM_014708,KNTC1
NM_005983,SKP2
NM_005982,SIX1
NM_005985,SNAI1
NM_014252,SLC25A15
NM_001167740,SMYD3
NM_019103,ZMAT5
NM_001202858,ECM1
NM_001278412,AMN1
NM_015254,KIF13B
NM_018375,SLC39A9
NM_018376,NIPSNAP3B
NM_001271562,C11orf71
NM_015251,ATMIN
NM_018372,LRIF1
NM_015253,WSCD1
NM_019107,MYDGF
NM_018378,FBXL8
NM_001177515,ABHD16A
NM_019024,HEATR5B
NM_019020,TBC1D16
NM_006085,BPNT1
NM_052985,IFT122
NM_001283009,RTEL1
NM_005184,CALM3
NM_005187,CBFA2T3
NM_005189,CBX2
NM_152240,ZMAT3
NM_152243,CDC42EP1
NM_001267782,AMBRA1
NM_152245,CPT1B
NM_153698,AAED1
NM_001105203,RUSC1
NM_001185118,MYNN
NM_053050,MRPL53
NM_001330728,SIRPA
NM_053053,TADA1
NM_001290983,DLG1
NM_001321378,PIK3C2A
NM_014018,MRPS28
NM_001330260,SCN8A
NM_016106,SCFD1
NM_005270,GLI2
NM_001330266,GCA
NM_173664,ARL10
NM_001321127,PHF7
NM_006988,ADAMTS1
NM_014014,SNRNP200
NM_001097634,GCNT1
NM_001304958,CCDC92
NM_006982,ALX1
NM_001039618,CREBZF
NM_022719,ESS2
NM_006987,RPH3AL
NM_002204,ITGA3
NM_018952,HOXB6
NM_018955,UBB
NM_018957,SH3BP1
NM_000905,NPY
NM_016551,TM7SF3
NM_020846,SLAIN2
NM_001306084,CFAP54
NM_001113525,ZNF276
NM_001113523,PARP15
NM_001031617,COX19
NM_001003828,PARVB
NM_001199877,SERF2
NM_001271909,SPATA33
NM_001143967,EFCAB8
NM_022571,GPR135
NM_001330499,WBP2
NM_016626,MEX3C
NM_022574,GIGYF1
NM_015711,BICRA
NM_016558,SCAND1
NM_012449,STEAP1
NM_001304484,FGD4
NM_144999,LRRC45
NM_015713,RRM2B
NM_194458,UBE2J2
NM_001008211,OPTN
NM_001330493,OSCP1
NM_004168,SDHA
NM_001409,MEGF6
NM_014109,ATAD2
NM_004161,RAB1A
NM_004162,RAB5A
NM_004163,RAB27B
NM_001406,EFNB3
NM_001330725,TRMO
NM_001145901,SARS2
NM_007129,ZIC2
NM_001276378,LZTFL1
NM_001039876,SYNE4
NM_007121,NR1H2
NM_001322041,NUTF2
NM_001040167,LFNG
NM_017631,DDX60
NM_001320296,NPFF
NM_014235,UBL4A
NM_003802,MYH13
NM_001322830,KCNMA1
NM_199235,COLEC11
NM_017632,CDKN2AIP
NM_014236,GNPAT
NM_001351934,ME3
